utc,cam,nreq,n403,nok,ncool,nsess,frames,hits,window_s,poll,session,impersonate
2026-09-26 08:25:25,talamati,61,2,59,0,2,24,14,730,10,1,chrome
2026-09-26 08:25:25,satara,62,3,59,0,3,26,6,730,10,1,chrome
2026-09-26 08:42:58,nossob,48,22,26,4,17,13,1,728,10,1,chrome
2026-09-26 08:42:58,talamati,60,1,59,0,1,24,9,728,10,1,chrome
2026-09-26 08:42:58,satara,61,2,59,0,2,25,7,728,10,1,chrome
2026-09-26 08:57:05,nossob,53,19,34,3,10,15,1,729,10,1,chrome
2026-09-26 08:57:05,talamati,55,13,42,2,6,16,2,729,10,1,chrome
2026-09-26 08:57:05,satara,55,23,32,3,8,12,3,729,10,1,chrome
2026-09-26 09:17:53,nossob,57,5,52,1,5,20,1,730,10,1,chrome
2026-09-26 09:17:53,talamati,57,7,50,1,6,20,7,730,10,1,chrome
2026-09-26 09:17:53,satara,61,1,60,0,1,24,11,730,10,1,chrome
2026-09-26 09:34:28,nossob,54,9,45,1,8,22,4,720,10,1,chrome
2026-09-26 09:34:28,talamati,56,0,56,0,1,23,6,720,10,1,chrome
2026-09-26 09:34:28,satara,58,2,56,0,2,22,9,720,10,1,chrome
2026-09-26 09:48:57,nossob,57,3,54,0,3,23,4,707,10,1,chrome
2026-09-26 09:48:57,talamati,54,7,47,1,6,20,12,707,10,1,chrome
2026-09-26 09:48:57,satara,51,12,39,2,10,17,7,707,10,1,chrome
2026-09-26 10:02:34,nossob,55,8,47,1,7,22,3,724,10,1,chrome
2026-09-26 10:02:34,talamati,58,2,56,0,2,22,11,724,10,1,chrome
2026-09-26 10:02:34,satara,59,2,57,0,2,23,8,724,10,1,chrome
2026-09-26 10:21:05,nossob,57,8,49,1,7,19,3,722,10,1,chrome
2026-09-26 10:21:05,talamati,60,2,58,0,2,25,14,722,10,1,chrome
2026-09-26 10:21:05,satara,58,7,51,1,5,22,6,722,10,1,chrome
2026-09-26 10:37:23,nossob,60,2,58,0,2,22,4,720,10,1,chrome
2026-09-26 10:37:23,talamati,55,5,50,1,5,21,5,720,10,1,chrome
2026-09-26 10:37:23,satara,61,4,57,0,1,25,3,720,10,1,chrome
2026-09-26 10:51:39,nossob,59,0,59,0,1,23,0,726,10,1,chrome
2026-09-26 10:51:39,talamati,60,2,58,0,2,22,7,726,10,1,chrome
2026-09-26 10:51:39,satara,57,5,52,1,5,24,3,726,10,1,chrome
