utc,last_modified,preset,n,dist,dist2,mode,bright,px,pxlo,edge,blob,blob2,bw,bh,fill,dom,dom2,cx,cy,bpk,bsat,bact,nblobs,blocks,vetoed,veto30,hit,bytes
2026-09-04 13:26:16,"Fri, 04 Sep 2026 13:26:01 GMT",3,260,3.0,16.3,day,164.8,6822,25411,12.77,6,5,6,3,0.33,0.04,0.14,0.724,0.71,234,0.0,0.483,111,161,95,246,0,267014
2026-09-04 13:34:30,"Fri, 04 Sep 2026 13:34:01 GMT",138,4,4.7,12.5,day,169.6,9884,26397,11.08,51,48,18,6,0.47,0.1,0.12,0.081,0.034,255,0.98,0.158,128,536,0,0,0,245166
2026-09-04 13:34:54,"Fri, 04 Sep 2026 13:34:47 GMT",25,360,2.4,25.4,day,139.1,9267,30386,12.35,22,9,13,5,0.34,0.07,0.15,0.914,0.628,254,0.14,0.427,152,294,82,308,0,280534
2026-09-04 13:35:06,"Fri, 04 Sep 2026 13:35:01 GMT",25,361,1.7,25.8,day,141.3,6011,24960,12.36,9,5,5,4,0.45,0.08,0.26,0.391,0.883,247,0.0,0.341,74,113,63,159,0,282071
2026-09-04 13:35:59,"Fri, 04 Sep 2026 13:35:46 GMT",3,261,1.6,15.6,day,167.5,4198,18844,13.06,10,8,6,5,0.33,0.12,0.27,0.439,0.424,246,0.0,0.244,48,83,47,103,0,270269
2026-09-04 13:36:11,"Fri, 04 Sep 2026 13:36:02 GMT",31,76,3.1,12.1,day,112.4,5186,11467,9.25,87,35,32,9,0.3,0.3,0.36,0.742,0.595,251,0.06,0.321,55,289,87,287,0,185610
2026-09-04 13:36:59,"Fri, 04 Sep 2026 13:36:46 GMT",140,6,3.6,14.3,day,113.0,16417,36749,10.75,412,359,54,25,0.31,0.35,0.38,0.538,0.707,254,0.47,0.108,107,1179,0,0,0,232090
2026-09-04 13:37:11,"Fri, 04 Sep 2026 13:37:01 GMT",140,7,2.6,14.0,day,112.7,4239,17308,10.76,12,10,7,4,0.43,0.06,0.08,0.886,0.418,253,0.83,0.276,72,194,0,22,0,236949
2026-09-04 13:38:00,"Fri, 04 Sep 2026 13:37:47 GMT",0,341,3.2,8.2,day,164.9,12760,31512,11.2,65,64,26,8,0.31,0.09,0.11,0.115,0.836,253,0.28,0.293,149,711,118,474,0,248007
2026-09-04 13:38:12,"Fri, 04 Sep 2026 13:38:01 GMT",0,342,1.8,8.9,day,164.8,7685,23548,11.28,46,17,19,6,0.4,0.16,0.25,0.912,0.779,251,0.02,0.322,111,290,118,322,0,252300
2026-09-04 13:38:48,"Fri, 04 Sep 2026 13:38:47 GMT",138,5,3.5,10.3,day,172.5,12782,31681,12.0,126,36,31,15,0.27,0.16,0.19,0.136,0.127,255,0.81,0.172,158,785,0,0,0,258279
2026-09-04 13:39:00,"Fri, 04 Sep 2026 13:38:47 GMT",138,6,2.5,10.3,day,172.5,7039,23453,12.0,49,28,11,14,0.32,0.16,0.22,0.173,0.127,255,0.8,0.218,97,305,0,0,0,258279
2026-09-04 13:39:12,"Fri, 04 Sep 2026 13:39:02 GMT",2,49,8.0,12.1,day,175.0,13962,32693,9.92,235,71,39,15,0.4,0.28,0.32,0.457,0.524,255,0.13,0.376,117,843,63,720,0,233492
2026-09-04 13:39:49,"Fri, 04 Sep 2026 13:39:46 GMT",25,362,2.5,25.8,day,135.3,2605,15731,12.05,4,3,2,4,0.5,0.08,0.4,0.68,0.806,220,0.0,0.306,35,50,16,35,0,275613
2026-09-04 13:40:13,"Fri, 04 Sep 2026 13:40:02 GMT",134,2,5.4,29.2,day,179.9,24386,43076,6.47,1118,325,70,40,0.4,0.55,0.57,0.677,0.546,255,0.03,0.06,68,2021,0,0,0,158754
2026-09-04 13:40:48,"Fri, 04 Sep 2026 13:40:47 GMT",31,77,4.0,14.8,day,118.0,3523,10845,9.39,23,10,18,3,0.43,0.16,0.24,0.649,0.577,208,0.0,0.405,53,141,66,175,0,193105
2026-09-04 13:41:01,"Fri, 04 Sep 2026 13:40:47 GMT",31,78,2.8,14.8,day,118.0,1992,6977,9.39,5,5,3,4,0.42,0.12,0.25,0.058,0.3,253,1.0,0.533,19,40,35,70,0,193105
2026-09-04 13:41:13,"Fri, 04 Sep 2026 13:41:02 GMT",31,79,2.2,15.1,day,118.8,2537,8303,9.43,18,6,6,7,0.43,0.23,0.38,0.079,0.093,254,0.61,0.459,30,79,41,106,0,193360
2026-09-04 13:41:51,"Fri, 04 Sep 2026 13:41:47 GMT",140,8,5.4,11.7,day,121.8,13539,34757,11.11,375,145,49,25,0.31,0.41,0.44,0.53,0.742,253,0.41,0.159,93,925,0,42,0,239738
2026-09-04 13:42:16,"Fri, 04 Sep 2026 13:42:03 GMT",98,132,2.2,28.5,day,123.1,8990,27750,13.87,20,19,8,8,0.31,0.08,0.14,0.73,0.864,246,0.0,0.451,105,248,219,434,0,274848
2026-09-04 13:43:06,"Fri, 04 Sep 2026 13:43:03 GMT",0,343,1.8,10.6,day,160.1,2584,10901,11.08,14,3,7,4,0.5,0.3,0.54,0.877,0.956,234,0.0,0.46,25,47,70,114,0,249340
