utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-07 00:04:53,2026-09-07 02:04:53,nossob,night,8,hits,59,0.907,1,0.15,canine family,mammalia,0.9925,1,11.2,12.2,0.776,0.238,4.0.3a,hits/nossob/20260907/000453_p8_blob59.jpg
2026-09-07 00:05:05,2026-09-07 02:05:05,nossob,night,8,hits,40,0.907,1,0.15,canine family,mammalia,0.9925,1,11.2,12.2,0.776,0.238,4.0.3a,hits/nossob/20260907/000505_p8_blob40.jpg
2026-09-07 00:05:17,2026-09-07 02:05:17,nossob,night,12,hits,59,0.8207,1,0.15,canis species,mammalia,0.95,2,7.9,14.7,0.183,0.21,4.0.3a,hits/nossob/20260907/000517_p12_blob59.jpg
2026-09-07 00:07:53,2026-09-07 02:07:53,nossob,night,8,hits,19,0.0,0,0.15,blank,,0.914,0,,,,,4.0.3a,hits/nossob/20260907/000753_p8_blob19.jpg
2026-09-07 01:38:53,2026-09-07 03:38:53,nossob,night,8,hits,5,0.0,0,0.15,blank,,0.7975,0,,,,,4.0.3a,hits/nossob/20260907/013853_p8_blob5.jpg
2026-09-07 01:53:06,2026-09-07 03:53:06,nossob,night,8,hits,3,0.0,0,0.15,blank,,0.7771,0,,,,,4.0.3a,hits/nossob/20260907/015306_p8_blob3.jpg
2026-09-07 02:20:52,2026-09-07 04:20:52,nossob,night,11,hits,3,0.3994,1,0.15,blank,,0.9944,7,10.3,2.7,0.868,0.687,4.0.3a,hits/nossob/20260907/022052_p11_blob3.jpg
2026-09-07 02:21:16,2026-09-07 04:21:16,nossob,night,11,hits,4,0.2119,1,0.15,no cv result,no cv result,0.9844,6,10.3,2.5,0.868,0.688,4.0.3a,hits/nossob/20260907/022116_p11_blob4.jpg
2026-09-07 02:23:56,2026-09-07 04:23:56,nossob,night,11,hits,7,0.0951,0,0.15,blank,,0.9831,5,10.4,3.2,0.868,0.69,4.0.3a,hits/nossob/20260907/022356_p11_blob7.jpg
2026-09-07 02:24:08,2026-09-07 04:24:08,nossob,night,11,hits,6,0.0843,0,0.15,blank,,0.9579,5,10.3,2.7,0.867,0.687,4.0.3a,hits/nossob/20260907/022408_p11_blob6.jpg
2026-09-07 02:27:00,2026-09-07 04:27:00,nossob,night,11,hits,10,0.3313,1,0.15,blank,,0.9928,4,10.2,2.7,0.867,0.687,4.0.3a,hits/nossob/20260907/022700_p11_blob10.jpg
2026-09-07 02:42:01,2026-09-07 04:42:01,nossob,night,14,hits,3,0.0146,0,0.15,blank,,0.9983,3,1.7,1.9,0.31,0.192,4.0.3a,hits/nossob/20260907/024201_p14_blob3.jpg
2026-09-07 02:47:57,2026-09-07 04:47:57,nossob,night,14,hits,4,0.0209,0,0.15,blank,,0.9985,4,1.4,1.7,0.298,0.166,4.0.3a,hits/nossob/20260907/024757_p14_blob4.jpg
2026-09-07 02:48:09,2026-09-07 04:48:09,nossob,night,14,hits,3,0.0,0,0.15,blank,,0.9988,1,1.5,1.9,0.298,0.162,4.0.3a,hits/nossob/20260907/024809_p14_blob3.jpg
2026-09-07 02:54:53,2026-09-07 04:54:53,nossob,night,8,hits,3,0.0,0,0.15,blank,,0.7555,0,,,,,4.0.3a,hits/nossob/20260907/025453_p8_blob3.jpg
2026-09-07 02:57:02,2026-09-07 04:57:02,nossob,night,14,hits,3,0.0492,0,0.15,blank,,0.9925,2,4.1,1.5,0.544,0.561,4.0.3a,hits/nossob/20260907/025702_p14_blob3.jpg
2026-09-07 02:59:58,2026-09-07 04:59:58,nossob,night,14,hits,3,0.0103,0,0.15,blank,,0.9347,1,2.3,3.5,0.24,0.572,4.0.3a,hits/nossob/20260907/025958_p14_blob3.jpg
2026-09-07 03:02:54,2026-09-07 05:02:54,nossob,night,14,hits,4,0.0106,0,0.15,blank,,0.9225,1,2.3,3.3,0.24,0.572,4.0.3a,hits/nossob/20260907/030254_p14_blob4.jpg
2026-09-07 03:17:07,2026-09-07 05:17:07,nossob,night,14,hits,3,0.0166,0,0.15,blank,,0.9971,1,3.8,1.2,0.544,0.563,4.0.3a,hits/nossob/20260907/031707_p14_blob3.jpg
2026-09-07 03:20:02,2026-09-07 05:20:02,nossob,night,14,hits,3,0.0695,0,0.15,blank,,0.8962,2,2.2,3.4,0.24,0.572,4.0.3a,hits/nossob/20260907/032002_p14_blob3.jpg
2026-09-07 03:21:11,2026-09-07 05:21:11,nossob,night,8,hits,6,0.0,0,0.15,blank,,0.8122,0,,,,,4.0.3a,hits/nossob/20260907/032111_p8_blob6.jpg
2026-09-07 04:01:08,2026-09-07 06:01:08,nossob,day,14,hits,109,0.0113,0,0.3,blank,,0.8739,1,2.2,3.3,0.24,0.572,4.0.3a,hits/nossob/20260907/040108_p14_blob109.jpg
2026-09-07 04:12:18,2026-09-07 06:12:18,nossob,day,17,hits,133,0.0486,0,0.3,blank,,0.9995,6,1.9,1.5,0.343,0.433,4.0.3a,hits/nossob/20260907/041218_p17_blob133.jpg
2026-09-07 04:13:19,2026-09-07 06:13:19,nossob,day,1,hits,71,0.0307,0,0.3,blank,,0.9994,2,1.0,0.9,0.414,0.565,4.0.3a,hits/nossob/20260907/041319_p1_blob71.jpg
2026-09-07 04:32:53,2026-09-07 06:32:53,nossob,day,109,hits,102,0.0276,0,0.3,blank,,0.9783,2,1.4,1.2,0.774,0.131,4.0.3a,hits/nossob/20260907/043253_p109_blob102.jpg
2026-09-07 04:36:13,2026-09-07 06:36:13,nossob,day,33,hits,57,0.0112,0,0.3,blank,,0.9971,1,0.7,1.9,0.197,0.29,4.0.3a,hits/nossob/20260907/043613_p33_blob57.jpg
2026-09-07 04:45:04,2026-09-07 06:45:04,nossob,day,33,hits,54,0.0,0,0.3,blank,,0.9797,2,17.0,2.4,0.444,0.562,4.0.3a,hits/nossob/20260907/044504_p33_blob54.jpg
2026-09-07 04:45:17,2026-09-07 06:45:17,nossob,day,33,hits,48,0.0,0,0.3,blank,,0.9793,1,17.0,2.3,0.444,0.563,4.0.3a,hits/nossob/20260907/044517_p33_blob48.jpg
2026-09-07 04:48:00,2026-09-07 06:48:00,nossob,day,33,hits,45,0.0,0,0.3,blank,,0.9757,0,,,,,4.0.3a,hits/nossob/20260907/044800_p33_blob45.jpg
2026-09-07 05:38:07,2026-09-07 07:38:07,nossob,day,113,hits,158,0.019,0,0.3,blank,,0.9998,1,0.7,0.9,0.376,0.496,4.0.3a,hits/nossob/20260907/053807_p113_blob158.jpg
2026-09-07 05:38:19,2026-09-07 07:38:19,nossob,day,113,hits,127,0.0217,0,0.3,blank,,0.9986,2,1.0,0.8,0.196,0.268,4.0.3a,hits/nossob/20260907/053819_p113_blob127.jpg
2026-09-07 05:40:59,2026-09-07 07:40:59,nossob,day,113,hits,136,0.0895,0,0.3,blank,,0.9993,2,1.1,1.3,0.856,0.472,4.0.3a,hits/nossob/20260907/054059_p113_blob136.jpg
2026-09-07 06:01:19,2026-09-07 08:01:19,nossob,day,113,hits,58,0.0283,0,0.3,blank,,0.9995,1,0.7,2.1,0.197,0.29,4.0.3a,hits/nossob/20260907/060119_p113_blob58.jpg
2026-09-07 06:04:09,2026-09-07 08:04:09,nossob,day,113,hits,47,0.0529,0,0.3,blank,,0.9989,1,0.7,2.2,0.197,0.291,4.0.3a,hits/nossob/20260907/060409_p113_blob47.jpg
2026-09-07 06:16:13,2026-09-07 08:16:13,nossob,day,113,hits,50,0.0324,0,0.3,blank,,0.9954,2,0.7,2.1,0.197,0.29,4.0.3a,hits/nossob/20260907/061613_p113_blob50.jpg
2026-09-07 11:19:03,2026-09-07 13:19:03,nossob,day,202,hits,55,0.4886,1,0.3,blank,,0.9923,10,7.4,4.7,0.403,0.379,4.0.3a,hits/nossob/20260907/111903_p202_blob55.jpg
2026-09-07 11:19:15,2026-09-07 13:19:15,nossob,day,202,hits,45,0.4233,1,0.3,blank,,0.994,12,7.4,4.6,0.403,0.377,4.0.3a,hits/nossob/20260907/111915_p202_blob45.jpg
2026-09-07 16:33:06,2026-09-07 18:33:06,nossob,night,99,hits,166,0.0231,0,0.15,blank,,0.9993,2,1.0,1.0,0.621,0.244,4.0.3a,hits/nossob/20260907/163306_p99_blob166.jpg
