utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-03 00:04:14,2026-09-03 02:04:14,nossob,night,14,hits,5,0.4072,1,0.15,no cv result,no cv result,0.9523,3,1.4,1.2,0.532,0.545,4.0.3a,hits/nossob/20260903/000414_p14_blob5.jpg
2026-09-03 00:09:07,2026-09-03 02:09:07,nossob,night,11,hits,4,0.0659,0,0.15,blank,,0.9352,5,2.3,1.7,0.519,0.68,4.0.3a,hits/nossob/20260903/000907_p11_blob4.jpg
2026-09-03 00:34:02,2026-09-03 02:34:02,nossob,night,13,hits,19,0.0,0,0.15,blank,,0.9942,0,,,,,4.0.3a,hits/nossob/20260903/003402_p13_blob19.jpg
2026-09-03 00:37:00,2026-09-03 02:37:00,nossob,night,13,hits,10,0.0216,0,0.15,blank,,0.9051,2,3.6,2.1,0.347,0.403,4.0.3a,hits/nossob/20260903/003700_p13_blob10.jpg
2026-09-03 00:51:36,2026-09-03 02:51:36,nossob,night,14,hits,10,0.018,0,0.15,blank,,0.9207,3,11.5,7.2,0.579,0.614,4.0.3a,hits/nossob/20260903/005136_p14_blob10.jpg
2026-09-03 00:56:56,2026-09-03 02:56:56,nossob,night,14,hits,7,0.0474,0,0.15,blank,,0.9864,2,3.7,1.2,0.542,0.567,4.0.3a,hits/nossob/20260903/005656_p14_blob7.jpg
2026-09-03 00:59:54,2026-09-03 02:59:54,nossob,night,14,hits,10,0.0675,0,0.15,blank,,0.9364,4,10.8,7.5,0.577,0.621,4.0.3a,hits/nossob/20260903/005954_p14_blob10.jpg
2026-09-03 01:11:09,2026-09-03 03:11:09,nossob,night,14,hits,14,0.0352,0,0.15,blank,,0.9908,2,3.9,1.2,0.543,0.566,4.0.3a,hits/nossob/20260903/011109_p14_blob14.jpg
2026-09-03 01:32:10,2026-09-03 03:32:10,nossob,night,14,hits,23,0.0,0,0.15,blank,,0.9934,0,,,,,4.0.3a,hits/nossob/20260903/013210_p14_blob23.jpg
2026-09-03 04:45:55,2026-09-03 06:45:55,nossob,day,39,hits,60,0.4437,1,0.3,no cv result,no cv result,0.4867,4,2.2,2.3,0.501,0.354,4.0.3a,hits/nossob/20260903/044555_p39_blob60.jpg
2026-09-03 04:47:57,2026-09-03 06:47:57,nossob,day,65,hits,104,0.0207,0,0.3,blank,,0.9072,2,2.3,1.7,0.522,0.678,4.0.3a,hits/nossob/20260903/044757_p65_blob104.jpg
2026-09-03 05:47:04,2026-09-03 07:47:04,nossob,day,83,hits,61,0.023,0,0.3,blank,,0.9981,3,4.8,3.3,0.975,0.454,4.0.3a,hits/nossob/20260903/054704_p83_blob61.jpg
2026-09-03 06:07:08,2026-09-03 08:07:08,nossob,day,83,hits,49,0.0103,0,0.3,blank,,0.9949,1,3.1,2.9,0.212,0.377,4.0.3a,hits/nossob/20260903/060708_p83_blob49.jpg
2026-09-03 06:28:01,2026-09-03 08:28:01,nossob,day,83,hits,111,0.0307,0,0.3,blank,,0.9975,2,4.8,3.2,0.975,0.456,4.0.3a,hits/nossob/20260903/062801_p83_blob111.jpg
2026-09-03 06:30:55,2026-09-03 08:30:55,nossob,day,83,hits,82,0.0177,0,0.3,blank,,0.9581,3,17.2,2.5,0.442,0.563,4.0.3a,hits/nossob/20260903/063055_p83_blob82.jpg
2026-09-03 16:42:02,2026-09-03 18:42:02,nossob,night,10,hits,164,0.0,0,0.15,blank,,0.9652,0,,,,,4.0.3a,hits/nossob/20260903/164202_p10_blob164.jpg
2026-09-03 16:57:58,2026-09-03 18:57:58,nossob,night,11,hits,3,0.1084,0,0.15,blank,,0.903,9,1.5,1.2,0.345,0.653,4.0.3a,hits/nossob/20260903/165758_p11_blob3.jpg
2026-09-03 17:02:15,2026-09-03 19:02:15,nossob,night,13,hits,11,0.0579,0,0.15,blank,,0.9418,2,11.0,3.9,0.319,0.42,4.0.3a,hits/nossob/20260903/170215_p13_blob11.jpg
2026-09-03 18:06:12,2026-09-03 20:06:12,nossob,night,14,hits,10,0.0343,0,0.15,blank,,0.9041,2,2.2,3.3,0.24,0.573,4.0.3a,hits/nossob/20260903/180612_p14_blob10.jpg
2026-09-03 18:44:19,2026-09-03 20:44:19,nossob,night,14,hits,49,0.0869,0,0.15,blank,,0.9498,3,2.2,3.3,0.24,0.573,4.0.3a,hits/nossob/20260903/184419_p14_blob49.jpg
2026-09-03 18:46:56,2026-09-03 20:46:56,nossob,night,14,hits,5,0.3338,1,0.15,no cv result,no cv result,0.9844,2,1.0,1.4,0.177,0.571,4.0.3a,hits/nossob/20260903/184656_p14_blob5.jpg
2026-09-03 18:47:56,2026-09-03 20:47:56,nossob,night,8,hits,69,0.9072,1,0.15,black-backed jackal,mammalia,0.8496,1,14.3,12.5,0.875,0.238,4.0.3a,hits/nossob/20260903/184756_p8_blob69.jpg
2026-09-03 18:48:09,2026-09-03 20:48:09,nossob,night,12,hits,36,0.8167,1,0.15,canine family,mammalia,0.7584,1,15.1,11.0,0.361,0.102,4.0.3a,hits/nossob/20260903/184809_p12_blob36.jpg
2026-09-03 18:48:21,2026-09-03 20:48:21,nossob,night,12,hits,27,0.8167,1,0.15,canine family,mammalia,0.7584,1,15.1,11.0,0.361,0.102,4.0.3a,hits/nossob/20260903/184821_p12_blob27.jpg
2026-09-03 18:53:01,2026-09-03 20:53:01,nossob,night,14,hits,31,0.0197,0,0.15,blank,,0.9596,1,2.4,3.3,0.239,0.572,4.0.3a,hits/nossob/20260903/185301_p14_blob31.jpg
