utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-08-30 15:31:57,2026-08-30 17:31:57,nossob,day,2,hits,48,0.7438,1,0.3,animal,,0.7438,18,3.0,3.3,0.695,0.279,4.0.3a,hits/nossob/20260830/153157_p2_blob48.jpg
2026-08-30 15:32:09,2026-08-30 17:32:09,nossob,day,2,hits,77,0.7298,1,0.3,bird,aves,0.6503,15,5.1,2.7,0.455,0.286,4.0.3a,hits/nossob/20260830/153209_p2_blob77.jpg
2026-08-30 15:37:59,2026-08-30 17:37:59,nossob,day,2,hits,62,0.7254,1,0.3,animal,,0.7254,7,2.7,3.7,0.493,0.28,4.0.3a,hits/nossob/20260830/153759_p2_blob62.jpg
2026-08-30 15:47:59,2026-08-30 17:47:59,nossob,day,1,hits,48,0.0754,0,0.3,blank,,0.9391,6,15.8,2.3,0.448,0.564,4.0.3a,hits/nossob/20260830/154759_p1_blob48.jpg
2026-08-30 16:14:53,2026-08-30 18:14:53,nossob,night,3,hits,106,0.6952,1,0.15,animal,,0.6952,6,2.1,2.2,0.497,0.352,4.0.3a,hits/nossob/20260830/161453_p3_blob106.jpg
2026-08-30 16:17:08,2026-08-30 18:17:08,nossob,night,1,hits,75,0.0156,0,0.15,blank,,0.9715,4,17.0,2.1,0.445,0.565,4.0.3a,hits/nossob/20260830/161708_p1_blob75.jpg
2026-08-30 16:17:57,2026-08-30 18:17:57,nossob,night,3,hits,4,0.6462,1,0.15,blank,,0.9937,4,3.6,3.3,0.425,0.42,4.0.3a,hits/nossob/20260830/161757_p3_blob4.jpg
2026-08-30 16:24:02,2026-08-30 18:24:02,nossob,night,3,hits,241,0.0,0,0.15,blank,,0.994,0,,,,,4.0.3a,hits/nossob/20260830/162402_p3_blob241.jpg
2026-08-30 16:27:02,2026-08-30 18:27:02,nossob,night,3,hits,225,0.0,0,0.15,blank,,0.9916,0,,,,,4.0.3a,hits/nossob/20260830/162702_p3_blob225.jpg
2026-08-30 16:35:57,2026-08-30 18:35:57,nossob,night,8,hits,20,0.0,0,0.15,blank,,0.9208,0,,,,,4.0.3a,hits/nossob/20260830/163557_p8_blob20.jpg
2026-08-30 16:46:10,2026-08-30 18:46:10,nossob,night,11,hits,20,0.883,1,0.15,bovidae family,mammalia,0.8548,4,7.4,5.0,0.426,0.629,4.0.3a,hits/nossob/20260830/164610_p11_blob20.jpg
2026-08-30 16:53:54,2026-08-30 18:53:54,nossob,night,12,hits,3,0.0,0,0.15,blank,,0.9005,0,,,,,4.0.3a,hits/nossob/20260830/165354_p12_blob3.jpg
2026-08-30 16:54:55,2026-08-30 18:54:55,nossob,night,11,hits,67,0.4191,1,0.15,blank,,0.9904,2,10.8,2.7,0.868,0.691,4.0.3a,hits/nossob/20260830/165455_p11_blob67.jpg
2026-08-30 17:00:54,2026-08-30 19:00:54,nossob,night,11,hits,8,0.2623,1,0.15,no cv result,no cv result,0.9852,2,10.5,2.7,0.867,0.692,4.0.3a,hits/nossob/20260830/170054_p11_blob8.jpg
2026-08-30 17:01:05,2026-08-30 19:01:05,nossob,night,14,hits,21,0.151,1,0.15,blank,,0.7816,3,11.8,7.7,0.582,0.619,4.0.3a,hits/nossob/20260830/170105_p14_blob21.jpg
2026-08-30 17:01:17,2026-08-30 19:01:17,nossob,night,14,hits,15,0.151,1,0.15,blank,,0.7816,3,11.8,7.7,0.582,0.619,4.0.3a,hits/nossob/20260830/170117_p14_blob15.jpg
2026-08-30 17:10:57,2026-08-30 19:10:57,nossob,night,8,hits,51,0.8875,1,0.15,canis species,mammalia,0.7057,1,10.5,14.2,0.487,0.521,4.0.3a,hits/nossob/20260830/171057_p8_blob51.jpg
2026-08-30 17:11:09,2026-08-30 19:11:09,nossob,night,8,hits,35,0.0,0,0.15,blank,,0.8976,0,,,,,4.0.3a,hits/nossob/20260830/171109_p8_blob35.jpg
2026-08-30 17:19:57,2026-08-30 19:19:57,nossob,night,8,hits,20,0.0102,0,0.15,blank,,0.817,1,5.5,3.3,0.556,0.517,4.0.3a,hits/nossob/20260830/171957_p8_blob20.jpg
2026-08-30 17:37:15,2026-08-30 19:37:15,nossob,night,13,hits,6,0.707,1,0.15,animal,,0.707,2,10.3,4.2,0.312,0.419,4.0.3a,hits/nossob/20260830/173715_p13_blob6.jpg
2026-08-30 17:38:14,2026-08-30 19:38:14,nossob,night,15,hits,4,0.0527,0,0.15,blank,,0.9475,2,2.2,5.4,0.89,0.358,4.0.3a,hits/nossob/20260830/173814_p15_blob4.jpg
