utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-08 00:01:11,2026-09-08 02:01:11,nossob,night,11,hits,13,0.9134,1,0.15,animal,,0.9134,6,4.8,3.4,0.207,0.726,4.0.3a,hits/nossob/20260908/000111_p11_blob13.jpg
2026-09-08 00:07:13,2026-09-08 02:07:13,nossob,night,11,hits,6,0.3608,1,0.15,no cv result,no cv result,0.9825,6,10.4,2.8,0.867,0.687,4.0.3a,hits/nossob/20260908/000713_p11_blob6.jpg
2026-09-08 00:10:02,2026-09-08 02:10:02,nossob,night,11,hits,12,0.8741,1,0.15,carnivorous mammal,mammalia,0.812,11,5.2,3.5,0.302,0.706,4.0.3a,hits/nossob/20260908/001002_p11_blob12.jpg
2026-09-08 00:13:02,2026-09-08 02:13:02,nossob,night,11,hits,8,0.8527,1,0.15,animal,,0.8527,8,4.1,3.2,0.227,0.712,4.0.3a,hits/nossob/20260908/001302_p11_blob8.jpg
2026-09-08 00:13:14,2026-09-08 02:13:14,nossob,night,11,hits,13,0.8613,1,0.15,mammal,mammalia,0.7081,6,4.7,3.6,0.225,0.725,4.0.3a,hits/nossob/20260908/001314_p11_blob13.jpg
2026-09-08 00:16:03,2026-09-08 02:16:03,nossob,night,11,hits,18,0.7194,1,0.15,mammal,mammalia,0.8494,4,6.3,3.4,0.208,0.706,4.0.3a,hits/nossob/20260908/001603_p11_blob18.jpg
2026-09-08 00:39:00,2026-09-08 02:39:00,nossob,night,15,hits,22,0.825,1,0.15,canine family,mammalia,0.9856,4,6.7,14.3,0.536,0.151,4.0.3a,hits/nossob/20260908/003900_p15_blob22.jpg
2026-09-08 01:39:15,2026-09-08 03:39:15,nossob,night,18,hits,3,0.0135,0,0.15,blank,,0.9869,2,3.9,3.3,0.426,0.418,4.0.3a,hits/nossob/20260908/013915_p18_blob3.jpg
2026-09-08 02:56:13,2026-09-08 04:56:13,nossob,night,12,hits,10,0.0,0,0.15,blank,,0.8303,0,,,,,4.0.3a,hits/nossob/20260908/025613_p12_blob10.jpg
2026-09-08 03:02:51,2026-09-08 05:02:51,nossob,night,11,hits,3,0.3409,1,0.15,no cv result,no cv result,0.9894,7,10.5,2.7,0.866,0.687,4.0.3a,hits/nossob/20260908/030251_p11_blob3.jpg
2026-09-08 03:03:03,2026-09-08 05:03:03,nossob,night,11,hits,3,0.3409,1,0.15,no cv result,no cv result,0.9894,7,10.5,2.7,0.866,0.687,4.0.3a,hits/nossob/20260908/030303_p11_blob3.jpg
2026-09-08 03:06:00,2026-09-08 05:06:00,nossob,night,11,hits,3,0.3086,1,0.15,no cv result,no cv result,0.9363,5,2.4,1.7,0.52,0.678,4.0.3a,hits/nossob/20260908/030600_p11_blob3.jpg
2026-09-08 03:06:11,2026-09-08 05:06:11,nossob,night,11,hits,3,0.2276,1,0.15,no cv result,no cv result,0.7849,9,2.3,1.7,0.52,0.678,4.0.3a,hits/nossob/20260908/030611_p11_blob3.jpg
