utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-04 00:05:52,2026-09-04 02:05:52,nossob,night,14,hits,6,0.0139,0,0.15,blank,,0.9921,2,6.3,1.5,0.532,0.563,4.0.3a,hits/nossob/20260904/000552_p14_blob6.jpg
2026-09-04 00:27:10,2026-09-04 02:27:10,nossob,night,13,hits,3,0.035,0,0.15,blank,,0.9294,2,10.6,3.9,0.318,0.418,4.0.3a,hits/nossob/20260904/002710_p13_blob3.jpg
2026-09-04 00:29:11,2026-09-04 02:29:11,nossob,night,14,hits,10,0.0175,0,0.15,blank,,0.9285,1,2.3,3.3,0.24,0.571,4.0.3a,hits/nossob/20260904/002911_p14_blob10.jpg
2026-09-04 00:29:58,2026-09-04 02:29:58,nossob,night,13,hits,8,0.0311,0,0.15,blank,,0.8223,2,10.3,3.9,0.318,0.417,4.0.3a,hits/nossob/20260904/002958_p13_blob8.jpg
2026-09-04 00:32:00,2026-09-04 02:32:00,nossob,night,11,hits,22,0.1804,1,0.15,blank,,0.9927,5,10.4,2.6,0.868,0.687,4.0.3a,hits/nossob/20260904/003200_p11_blob22.jpg
2026-09-04 00:49:53,2026-09-04 02:49:53,nossob,night,14,hits,30,0.0303,0,0.15,blank,,0.8285,3,11.7,7.5,0.581,0.616,4.0.3a,hits/nossob/20260904/004953_p14_blob30.jpg
2026-09-04 01:10:01,2026-09-04 03:10:01,nossob,night,11,hits,18,0.351,1,0.15,blank,,0.9931,8,10.4,2.9,0.869,0.688,4.0.3a,hits/nossob/20260904/011001_p11_blob18.jpg
2026-09-04 01:25:15,2026-09-04 03:25:15,nossob,night,14,hits,49,0.0333,0,0.15,blank,,0.9486,1,2.3,3.3,0.24,0.572,4.0.3a,hits/nossob/20260904/012515_p14_blob49.jpg
2026-09-04 01:51:53,2026-09-04 03:51:53,nossob,night,13,hits,10,0.7667,1,0.15,carnivorous mammal,mammalia,0.8264,5,16.3,10.0,0.89,0.315,4.0.3a,hits/nossob/20260904/015153_p13_blob10.jpg
2026-09-04 01:53:56,2026-09-04 03:53:56,nossob,night,11,hits,8,0.5392,1,0.15,animal,,0.5392,10,4.8,5.8,0.819,0.626,4.0.3a,hits/nossob/20260904/015356_p11_blob8.jpg
2026-09-04 02:01:06,2026-09-04 04:01:06,nossob,night,8,hits,17,0.2079,1,0.15,no cv result,no cv result,0.6829,1,21.1,6.8,0.519,0.062,4.0.3a,hits/nossob/20260904/020106_p8_blob17.jpg
2026-09-04 02:01:18,2026-09-04 04:01:18,nossob,night,8,hits,12,0.2079,1,0.15,no cv result,no cv result,0.6829,1,21.1,6.8,0.519,0.062,4.0.3a,hits/nossob/20260904/020118_p8_blob12.jpg
2026-09-04 02:38:07,2026-09-04 04:38:07,nossob,night,14,hits,14,0.0416,0,0.15,blank,,0.9579,2,2.4,3.3,0.24,0.572,4.0.3a,hits/nossob/20260904/023807_p14_blob14.jpg
2026-09-04 02:52:13,2026-09-04 04:52:13,nossob,night,11,hits,5,0.1376,0,0.15,blank,,0.995,6,10.6,2.7,0.869,0.687,4.0.3a,hits/nossob/20260904/025213_p11_blob5.jpg
2026-09-04 04:03:55,2026-09-04 06:03:55,nossob,day,19,hits,141,0.0203,0,0.3,blank,,0.9964,1,96.0,34.5,0.5,0.675,4.0.3a,hits/nossob/20260904/040355_p19_blob141.jpg
2026-09-04 04:18:50,2026-09-04 06:18:50,nossob,day,13,hits,194,0.0159,0,0.3,blank,,0.9961,2,2.1,1.9,0.781,0.444,4.0.3a,hits/nossob/20260904/041850_p13_blob194.jpg
2026-09-04 04:21:16,2026-09-04 06:21:16,nossob,day,13,hits,243,0.0391,0,0.3,blank,,0.9513,5,2.2,1.0,0.284,0.458,4.0.3a,hits/nossob/20260904/042116_p13_blob243.jpg
2026-09-04 07:56:21,2026-09-04 09:56:21,nossob,day,79,hits,180,0.2419,0,0.3,blank,,0.9946,8,7.4,5.2,0.404,0.381,4.0.3a,hits/nossob/20260904/075621_p79_blob180.jpg
2026-09-04 10:51:21,2026-09-04 12:51:21,nossob,day,28,hits,57,0.1408,0,0.3,blank,,0.82,5,25.9,6.4,0.745,0.419,4.0.3a,hits/nossob/20260904/105121_p28_blob57.jpg
2026-09-04 11:26:25,2026-09-04 13:26:25,nossob,day,28,hits,91,0.3689,1,0.3,no cv result,no cv result,0.8354,6,25.8,6.4,0.744,0.422,4.0.3a,hits/nossob/20260904/112625_p28_blob91.jpg
2026-09-04 11:43:53,2026-09-04 13:43:53,nossob,day,119,hits,110,0.9263,1,0.3,common wildebeest,mammalia,0.8973,1,10.2,15.2,0.454,0.243,4.0.3a,hits/nossob/20260904/114353_p119_blob110.jpg
2026-09-04 12:15:25,2026-09-04 14:15:25,nossob,day,33,hits,59,0.2902,0,0.3,blank,,0.9949,4,2.3,1.2,0.857,0.627,4.0.3a,hits/nossob/20260904/121525_p33_blob59.jpg
2026-09-04 16:30:13,2026-09-04 18:30:13,nossob,night,3,hits,135,0.5401,1,0.15,animal,,0.5401,9,3.9,3.6,0.427,0.417,4.0.3a,hits/nossob/20260904/163013_p3_blob135.jpg
2026-09-04 16:46:07,2026-09-04 18:46:07,nossob,night,15,hits,225,0.0974,0,0.15,blank,,0.9438,1,2.2,3.5,0.894,0.333,4.0.3a,hits/nossob/20260904/164607_p15_blob225.jpg
2026-09-04 16:50:07,2026-09-04 18:50:07,nossob,night,14,hits,173,0.0466,0,0.15,blank,,0.9919,6,7.0,2.8,0.234,0.378,4.0.3a,hits/nossob/20260904/165007_p14_blob173.jpg
