utc,last_modified,preset,n,dist,dist2,mode,bright,px,pxlo,edge,blob,blob2,bw,bh,fill,dom,dom2,cx,cy,bpk,bsat,bact,nblobs,blocks,vetoed,veto30,hit,bytes
2026-09-26 00:00:30,"Sat, 26 Sep 2026 00:00:18 GMT",196,665,0.3,9.3,night,62.0,4,34,2.6,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,75636
2026-09-26 00:01:06,"Sat, 26 Sep 2026 00:00:59 GMT",18,2679,0.7,5.6,night,46.8,356,2681,4.09,4,1,1,4,1.0,0.44,1.0,0.271,0.713,106,0.0,0.182,6,9,0,0,0,104326
2026-09-26 00:01:18,"Sat, 26 Sep 2026 00:01:15 GMT",8,3370,0.5,9.1,night,72.5,205,1432,6.13,2,1,2,2,0.5,0.33,0.0,0.88,0.917,125,0.0,0.136,5,6,0,0,0,144510
2026-09-26 00:02:07,"Sat, 26 Sep 2026 00:02:00 GMT",15,3256,0.5,9.1,night,74.6,690,2653,6.2,4,3,3,2,0.67,0.15,0.25,0.664,0.94,176,0.0,0.216,15,27,0,7,0,140404
2026-09-26 00:02:55,"Sat, 26 Sep 2026 00:02:51 GMT",196,666,0.4,9.3,night,62.0,37,186,2.6,1,0,1,1,1.0,1.0,0.0,0.938,0.111,87,0.0,0.06,1,1,0,0,0,75988
2026-09-26 00:03:07,"Sat, 26 Sep 2026 00:03:05 GMT",196,667,0.3,9.3,night,61.9,0,12,2.58,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,75102
2026-09-26 00:03:19,"Sat, 26 Sep 2026 00:03:05 GMT",196,668,0.2,9.3,night,61.9,0,3,2.58,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,75102
2026-09-26 00:03:55,"Sat, 26 Sep 2026 00:03:51 GMT",18,2680,0.5,5.6,night,46.7,145,1891,4.47,3,1,1,3,1.0,0.75,1.0,0.26,0.741,140,0.0,0.168,2,4,0,0,1,109492
2026-09-26 00:04:07,"Sat, 26 Sep 2026 00:04:06 GMT",8,3371,0.4,9.1,night,72.4,142,1108,6.04,1,1,1,1,1.0,0.5,0.0,0.771,0.963,124,0.0,0.061,2,2,0,0,0,144266
2026-09-26 00:04:19,"Sat, 26 Sep 2026 00:04:06 GMT",8,3372,0.3,9.1,night,72.4,32,572,6.04,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,144266
2026-09-26 00:05:32,"Sat, 26 Sep 2026 00:05:23 GMT",15,3257,0.4,9.2,night,74.4,574,2302,6.19,9,2,3,5,0.6,0.39,1.0,0.326,0.426,134,0.0,0.254,13,23,0,7,0,140380
2026-09-26 00:06:08,"Sat, 26 Sep 2026 00:06:05 GMT",196,669,0.6,9.1,night,60.3,3,8,2.54,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,73755
2026-09-26 00:06:56,"Sat, 26 Sep 2026 00:06:52 GMT",8,3373,0.7,8.8,night,70.7,226,1318,6.1,3,2,1,3,1.0,0.27,1.0,0.656,0.963,142,0.0,0.072,8,11,0,0,0,142900
2026-09-26 00:07:08,"Sat, 26 Sep 2026 00:07:06 GMT",8,3374,0.3,9.0,night,72.3,176,1239,6.18,1,1,1,1,1.0,0.25,0.0,0.875,0.926,143,0.0,0.199,4,4,0,0,0,144653
2026-09-26 00:07:20,"Sat, 26 Sep 2026 00:07:06 GMT",8,3375,0.2,9.0,night,72.3,29,626,6.18,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,144653
2026-09-26 00:08:32,"Sat, 26 Sep 2026 00:08:27 GMT",15,3258,0.4,9.1,night,74.5,428,1894,6.12,4,3,2,3,0.67,0.27,0.57,0.651,0.94,161,0.0,0.195,8,15,0,5,0,139512
2026-09-26 00:21:52,"Sat, 26 Sep 2026 00:21:16 GMT",18,2681,0.8,5.2,night,48.1,239,2435,4.53,1,1,1,1,1.0,0.2,0.0,0.292,0.704,142,0.0,0.119,5,5,0,0,0,110447
2026-09-26 00:22:16,"Sat, 26 Sep 2026 00:22:13 GMT",8,3376,0.6,9.3,night,74.0,203,1423,6.22,3,1,3,2,0.5,0.75,1.0,0.906,0.938,115,0.0,0.113,2,4,0,0,0,146398
2026-09-26 00:23:03,"Sat, 26 Sep 2026 00:22:57 GMT",11,3156,0.4,11.1,night,25.7,8,150,2.82,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,80322
2026-09-26 00:23:14,"Sat, 26 Sep 2026 00:23:06 GMT",11,3157,0.3,11.2,night,25.6,2,53,2.82,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,80376
2026-09-26 00:24:01,"Sat, 26 Sep 2026 00:23:49 GMT",196,670,0.4,9.1,night,60.0,0,6,2.56,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,74508
2026-09-26 00:24:24,"Sat, 26 Sep 2026 00:24:12 GMT",18,2682,0.5,5.2,night,47.1,191,2060,4.44,5,0,2,3,0.83,1.0,1.0,0.267,0.726,144,0.0,0.236,1,5,0,1,0,108568
2026-09-26 00:25:35,"Sat, 26 Sep 2026 00:25:27 GMT",77,1321,0.5,9.0,night,74.3,1060,3804,6.99,15,8,7,5,0.43,0.27,0.43,0.272,0.906,173,0.0,0.254,21,56,0,11,0,154680
2026-09-26 00:26:10,"Sat, 26 Sep 2026 00:26:06 GMT",11,3158,0.4,11.2,night,26.0,6,50,2.86,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,82104
2026-09-26 00:26:57,"Sat, 26 Sep 2026 00:26:50 GMT",331,107,2.5,7.6,night,70.2,746,5236,5.21,4,4,2,3,0.67,0.17,0.5,0.284,0.718,193,0.0,0.146,12,23,0,0,0,128662
2026-09-26 00:27:21,"Sat, 26 Sep 2026 00:27:13 GMT",18,2683,0.6,5.8,night,47.6,283,2615,4.74,1,1,1,1,1.0,0.5,0.0,0.427,0.667,143,0.0,0.109,2,2,0,0,0,114362
2026-09-26 00:27:56,"Sat, 26 Sep 2026 00:27:51 GMT",77,1322,0.4,8.9,night,74.3,1010,4107,7.31,8,4,5,3,0.53,0.2,0.35,0.547,0.963,204,0.0,0.278,19,41,0,8,0,156595
2026-09-26 00:28:08,"Sat, 26 Sep 2026 00:28:06 GMT",77,1323,0.3,8.9,night,74.4,815,3270,7.27,8,3,3,4,0.67,0.32,0.73,0.857,0.377,98,0.0,0.173,14,25,0,4,0,156025
2026-09-26 00:28:55,"Sat, 26 Sep 2026 00:28:49 GMT",11,3159,0.4,11.2,night,26.2,0,26,2.86,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,82835
