utc,last_modified,preset,n,dist,mode,bright,px,blob,blob2,bw,bh,fill,dom,dom2,cx,cy,bpk,bsat,bact,nblobs,blocks,vetoed,veto30,hit,bytes
2026-09-02 13:07:59,"Wed, 02 Sep 2026 13:07:47 GMT",0,12,13.5,day,152.2,47016,4313,2,96,54,0.83,1.0,1.0,0.503,0.492,254,0.05,0.31,2,4315,0,2478,0,167494
2026-09-02 13:08:12,"Wed, 02 Sep 2026 13:08:02 GMT",0,13,17.2,day,126.0,43093,3594,5,96,54,0.69,0.99,1.0,0.493,0.444,251,0.0,0.352,15,3616,0,2805,0,117969
2026-09-02 13:08:49,"Wed, 02 Sep 2026 13:08:47 GMT",0,14,12.2,day,148.8,40117,3603,9,96,54,0.7,0.99,0.99,0.506,0.506,254,0.03,0.373,18,3635,0,3119,0,158271
2026-09-02 13:09:01,"Wed, 02 Sep 2026 13:08:47 GMT",0,15,8.5,day,148.8,29575,1193,1110,96,27,0.46,0.48,0.49,0.518,0.779,253,0.04,0.418,72,2506,0,2386,0,158271
2026-09-02 13:09:14,"Wed, 02 Sep 2026 13:09:01 GMT",0,16,5.9,day,148.7,18955,334,80,60,20,0.28,0.25,0.28,0.259,0.332,253,0.05,0.412,178,1326,0,1314,0,158371
2026-09-02 13:09:51,"Wed, 02 Sep 2026 13:09:49 GMT",0,17,11.0,day,147.4,42165,3960,3,96,54,0.76,1.0,1.0,0.519,0.489,255,0.05,0.402,6,3967,15,3480,0,170954
2026-09-02 13:10:04,"Wed, 02 Sep 2026 13:09:49 GMT",0,18,7.7,day,147.4,31781,2572,45,96,54,0.5,0.92,0.94,0.557,0.505,255,0.05,0.446,45,2782,44,2714,0,170954
2026-09-02 13:10:16,"Wed, 02 Sep 2026 13:10:02 GMT",0,19,5.5,day,147.3,22306,505,127,66,38,0.2,0.33,0.37,0.715,0.699,252,0.03,0.473,167,1522,141,1640,0,170799
2026-09-02 13:10:53,"Wed, 02 Sep 2026 13:10:46 GMT",0,20,12.4,day,155.7,44455,3731,18,96,54,0.72,0.99,0.99,0.54,0.485,255,0.07,0.426,20,3786,183,3498,0,143022
2026-09-02 13:11:05,"Wed, 02 Sep 2026 13:11:02 GMT",0,21,14.1,day,153.2,48102,3981,16,96,54,0.77,1.0,1.0,0.498,0.485,255,0.07,0.433,5,4000,368,3948,0,159821
2026-09-02 13:23:23,"Wed, 02 Sep 2026 13:23:02 GMT",0,22,10.4,day,152.9,38957,3055,9,96,54,0.59,0.98,0.99,0.493,0.501,255,0.06,0.463,31,3119,476,3421,0,168527
2026-09-02 13:25:49,"Wed, 02 Sep 2026 13:25:45 GMT",0,23,14.5,day,210.9,26560,1110,31,76,44,0.33,0.69,0.77,0.516,0.605,245,0.0,0.446,167,1603,365,1823,0,19422
2026-09-02 13:26:13,"Wed, 02 Sep 2026 13:26:02 GMT",0,24,9.4,day,149.4,39422,2880,9,96,54,0.56,0.98,0.98,0.547,0.463,255,0.06,0.47,28,2952,594,3422,0,144209
2026-09-02 13:26:50,"Wed, 02 Sep 2026 13:26:48 GMT",0,25,10.4,day,146.9,37491,2462,47,96,54,0.47,0.93,0.94,0.477,0.475,254,0.04,0.48,60,2656,809,3369,0,169070
2026-09-02 13:27:02,"Wed, 02 Sep 2026 13:26:48 GMT",0,26,7.3,day,146.9,25954,327,106,52,27,0.23,0.25,0.28,0.421,0.614,253,0.06,0.49,216,1333,784,2096,0,169070
2026-09-02 13:27:14,"Wed, 02 Sep 2026 13:27:02 GMT",0,27,5.2,day,146.9,15579,37,34,14,7,0.38,0.07,0.11,0.262,0.504,251,0.03,0.475,189,529,501,1028,0,169002
2026-09-02 13:27:51,"Wed, 02 Sep 2026 13:27:47 GMT",0,28,19.6,day,125.6,49199,3351,3,96,54,0.65,0.99,1.0,0.483,0.448,243,0.0,0.448,16,3375,942,4006,0,119393
2026-09-02 13:28:28,"Wed, 02 Sep 2026 13:28:18 GMT",0,29,13.6,day,148.2,43112,2551,80,96,54,0.49,0.92,0.93,0.459,0.452,254,0.02,0.471,45,2769,1169,3834,0,161194
2026-09-02 13:28:52,"Wed, 02 Sep 2026 13:28:47 GMT",0,30,9.5,day,147.9,33394,556,262,68,24,0.34,0.32,0.34,0.288,0.294,252,0.03,0.476,160,1743,1184,2898,0,161819
2026-09-02 13:29:04,"Wed, 02 Sep 2026 13:29:02 GMT",0,31,12.9,day,153.3,45434,1983,206,96,39,0.53,0.73,0.74,0.498,0.314,254,0.06,0.462,59,2713,1543,4087,0,173170
2026-09-02 13:29:53,"Wed, 02 Sep 2026 13:29:47 GMT",0,32,9.9,day,149.8,41392,1620,77,96,49,0.34,0.77,0.81,0.551,0.366,255,0.05,0.476,123,2096,1604,3622,0,144290
2026-09-02 13:30:06,"Wed, 02 Sep 2026 13:30:02 GMT",0,33,6.9,day,149.7,31960,408,189,50,32,0.26,0.31,0.35,0.768,0.458,255,0.07,0.5,166,1316,1542,2849,0,144717
2026-09-02 13:31:07,"Wed, 02 Sep 2026 13:31:03 GMT",0,34,11.9,day,145.7,43438,1119,450,71,49,0.32,0.55,0.58,0.281,0.373,254,0.03,0.476,124,2037,2023,3997,0,168893
2026-09-02 13:31:56,"Wed, 02 Sep 2026 13:31:46 GMT",0,35,19.1,day,124.5,47630,1424,42,96,38,0.39,0.72,0.76,0.431,0.301,239,0.0,0.472,143,1985,2005,3902,0,119301
2026-09-02 13:32:08,"Wed, 02 Sep 2026 13:32:02 GMT",0,36,12.0,day,146.6,39135,499,146,60,25,0.33,0.35,0.39,0.258,0.299,254,0.03,0.492,203,1427,2143,3542,0,163760
2026-09-02 13:41:51,"Wed, 02 Sep 2026 13:41:47 GMT",0,37,9.0,day,146.6,39232,543,127,90,23,0.26,0.42,0.48,0.532,0.499,254,0.04,0.469,183,1297,2265,3519,0,147022
2026-09-02 13:42:04,"Wed, 02 Sep 2026 13:42:01 GMT",0,38,15.7,day,150.6,45758,960,184,72,40,0.33,0.54,0.58,0.292,0.361,254,0.05,0.457,157,1792,2409,4102,0,173756
2026-09-02 13:42:53,"Wed, 02 Sep 2026 13:42:46 GMT",0,39,10.8,day,144.7,43529,708,119,70,36,0.28,0.47,0.52,0.232,0.434,253,0.03,0.469,186,1518,2431,3889,0,139620
2026-09-02 13:43:05,"Wed, 02 Sep 2026 13:43:01 GMT",0,40,22.5,day,122.5,47795,437,354,44,28,0.35,0.33,0.36,0.494,0.273,248,0.0,0.483,159,1339,2414,3731,0,119531
2026-09-02 13:43:55,"Wed, 02 Sep 2026 13:43:46 GMT",0,41,10.7,day,149.5,38586,292,104,46,19,0.33,0.3,0.39,0.208,0.353,253,0.05,0.504,242,980,2555,3525,0,166201
2026-09-02 13:44:08,"Wed, 02 Sep 2026 13:44:02 GMT",0,42,7.5,day,149.4,27827,106,36,27,13,0.3,0.25,0.39,0.295,0.347,252,0.04,0.524,160,432,1876,2307,0,166284
2026-09-02 13:44:59,"Wed, 02 Sep 2026 13:44:47 GMT",0,43,11.3,day,150.1,45061,406,143,75,19,0.28,0.28,0.31,0.619,0.465,254,0.02,0.466,183,1457,2787,4197,0,175637
2026-09-02 13:45:12,"Wed, 02 Sep 2026 13:45:04 GMT",0,44,7.9,day,149.9,34573,76,73,28,11,0.25,0.1,0.13,0.453,0.407,246,0.0,0.491,238,782,2386,3162,0,175467
2026-09-02 13:45:51,"Wed, 02 Sep 2026 13:45:47 GMT",0,45,9.7,day,144.3,41988,216,83,40,27,0.2,0.21,0.25,0.807,0.455,253,0.09,0.507,194,1040,2709,3728,0,145705
2026-09-02 13:46:04,"Wed, 02 Sep 2026 13:46:01 GMT",0,46,12.8,day,146.1,46226,284,90,47,24,0.25,0.23,0.27,0.331,0.474,251,0.03,0.469,206,1235,3030,4239,0,170002
2026-09-02 13:46:54,"Wed, 02 Sep 2026 13:46:46 GMT",0,47,20.8,day,123.2,48462,256,135,55,17,0.27,0.25,0.3,0.336,0.235,217,0.0,0.512,192,1024,2892,3898,0,120329
2026-09-02 13:47:06,"Wed, 02 Sep 2026 13:47:01 GMT",0,48,14.5,day,123.2,37801,65,54,23,9,0.31,0.1,0.14,0.101,0.508,226,0.0,0.524,162,622,2354,2973,0,120239
2026-09-02 13:47:57,"Wed, 02 Sep 2026 13:47:48 GMT",0,49,15.1,day,147.4,41068,116,107,37,12,0.26,0.15,0.2,0.217,0.373,252,0.05,0.515,229,788,2932,3709,0,166363
2026-09-02 13:48:10,"Wed, 02 Sep 2026 13:48:02 GMT",0,50,10.6,day,147.3,30706,34,19,13,9,0.29,0.11,0.21,0.312,0.357,248,0.0,0.531,161,321,2334,2655,0,166205
2026-09-02 13:49:01,"Wed, 02 Sep 2026 13:48:46 GMT",0,51,13.1,day,150.0,44354,265,170,64,18,0.23,0.25,0.31,0.331,0.466,253,0.03,0.453,224,1073,3070,4101,0,176179
2026-09-02 13:49:13,"Wed, 02 Sep 2026 13:49:02 GMT",0,52,9.4,day,145.3,42155,264,100,62,19,0.22,0.31,0.38,0.602,0.548,254,0.03,0.494,179,863,2924,3766,0,145931
2026-09-02 13:49:51,"Wed, 02 Sep 2026 13:49:47 GMT",0,53,12.2,day,152.7,45405,236,73,42,17,0.33,0.24,0.3,0.311,0.476,252,0.05,0.466,209,983,3176,4132,0,163403
2026-09-02 13:50:04,"Wed, 02 Sep 2026 13:50:02 GMT",0,54,8.6,day,151.3,35035,101,30,29,10,0.35,0.18,0.26,0.315,0.503,253,0.05,0.49,175,552,2633,3181,0,169799
2026-09-02 13:50:17,"Wed, 02 Sep 2026 13:50:02 GMT",0,55,6.0,day,151.3,23675,28,8,11,6,0.42,0.15,0.3,0.269,0.506,251,0.11,0.511,101,193,1659,1852,0,169799
2026-09-02 13:55:55,"Wed, 02 Sep 2026 13:55:47 GMT",0,56,10.7,day,147.2,42159,217,39,45,19,0.25,0.25,0.33,0.172,0.561,252,0.0,0.486,233,867,3042,3898,0,167214
2026-09-02 13:56:07,"Wed, 02 Sep 2026 13:56:02 GMT",0,57,12.3,day,143.2,45687,173,81,35,12,0.41,0.17,0.21,0.455,0.419,250,0.01,0.418,216,1007,3209,4175,0,178893
2026-09-02 13:56:56,"Wed, 02 Sep 2026 13:56:46 GMT",0,58,9.6,day,142.5,42913,98,84,24,13,0.31,0.12,0.15,0.348,0.489,249,0.0,0.492,168,801,3101,3883,0,147067
2026-09-02 13:57:09,"Wed, 02 Sep 2026 13:57:02 GMT",0,59,6.8,day,142.6,33953,20,18,9,7,0.32,0.05,0.07,0.519,0.369,248,0.0,0.484,155,422,2667,3086,0,147822
2026-09-02 13:57:58,"Wed, 02 Sep 2026 13:57:48 GMT",0,60,11.4,day,150.5,43320,132,35,22,16,0.38,0.18,0.23,0.343,0.463,252,0.04,0.484,201,749,3261,3997,0,171765
2026-09-02 13:58:10,"Wed, 02 Sep 2026 13:58:02 GMT",0,61,8.1,day,150.5,32283,50,6,21,8,0.3,0.18,0.34,0.338,0.487,253,0.08,0.5,140,281,2599,2879,0,172171
2026-09-02 13:59:00,"Wed, 02 Sep 2026 13:58:47 GMT",0,62,21.5,day,122.2,50988,400,137,60,33,0.2,0.38,0.45,0.227,0.345,237,0.0,0.466,172,1052,3277,4284,0,120856
2026-09-02 13:59:12,"Wed, 02 Sep 2026 13:59:02 GMT",0,63,13.0,day,149.5,42591,128,58,41,11,0.28,0.18,0.25,0.184,0.576,242,0.0,0.463,190,703,3201,3889,0,168279
2026-09-02 13:59:48,"Wed, 02 Sep 2026 13:59:47 GMT",0,64,13.7,day,142.8,45458,163,73,40,11,0.37,0.19,0.24,0.442,0.421,252,0.01,0.431,191,846,3357,4163,0,177299
2026-09-02 14:00:01,"Wed, 02 Sep 2026 13:59:47 GMT",0,65,9.6,day,142.8,35148,44,40,17,7,0.37,0.1,0.17,0.557,0.395,245,0.0,0.457,175,430,2728,3151,0,177299
2026-09-02 14:00:24,"Wed, 02 Sep 2026 14:00:02 GMT",0,66,6.8,day,142.7,24591,15,8,6,5,0.5,0.09,0.36,0.549,0.409,223,0.0,0.457,104,161,1779,1940,0,177702
2026-09-02 14:00:49,"Wed, 02 Sep 2026 14:00:47 GMT",0,67,9.2,day,142.5,44069,108,65,27,13,0.31,0.14,0.18,0.18,0.587,254,0.02,0.48,188,778,3209,3965,0,148223
2026-09-02 14:01:14,"Wed, 02 Sep 2026 14:01:02 GMT",0,68,6.4,day,142.4,35090,21,17,10,7,0.3,0.05,0.09,0.656,0.517,252,0.14,0.536,163,396,2766,3159,0,149343
2026-09-02 14:01:50,"Wed, 02 Sep 2026 14:01:47 GMT",0,69,13.2,day,150.3,46995,287,48,52,23,0.24,0.32,0.4,0.333,0.447,252,0.02,0.463,197,902,3392,4266,0,172122
2026-09-02 14:02:03,"Wed, 02 Sep 2026 14:02:01 GMT",0,70,11.3,day,151.3,45927,461,69,45,31,0.33,0.47,0.55,0.191,0.437,254,0.09,0.459,175,981,3218,4148,0,152081
2026-09-02 14:02:15,"Wed, 02 Sep 2026 14:02:01 GMT",0,71,7.9,day,151.3,36221,151,54,28,19,0.28,0.25,0.34,0.091,0.532,254,0.2,0.451,167,606,2664,3250,0,152081
2026-09-02 14:02:51,"Wed, 02 Sep 2026 14:02:47 GMT",0,72,10.0,day,154.2,43207,371,48,44,26,0.32,0.44,0.53,0.192,0.453,252,0.03,0.476,162,846,3116,3929,0,136343
2026-09-02 14:03:04,"Wed, 02 Sep 2026 14:03:02 GMT",0,73,7.5,day,149.0,41517,269,77,41,26,0.25,0.38,0.47,0.2,0.403,253,0.03,0.499,161,715,3232,3930,0,168737
2026-09-02 14:03:16,"Wed, 02 Sep 2026 14:03:02 GMT",0,74,5.2,day,149.0,30895,26,14,11,7,0.34,0.08,0.12,0.304,0.33,249,0.0,0.507,123,328,2455,2780,0,168737
2026-09-02 14:03:52,"Wed, 02 Sep 2026 14:03:47 GMT",0,75,10.8,day,142.3,44910,142,86,41,11,0.31,0.18,0.22,0.473,0.426,247,0.0,0.435,178,811,3405,4185,0,178347
2026-09-02 14:04:04,"Wed, 02 Sep 2026 14:04:02 GMT",0,76,7.6,day,142.2,34538,42,25,15,6,0.47,0.11,0.18,0.399,0.461,227,0.0,0.435,164,387,2793,3174,0,178155
2026-09-02 14:17:11,"Wed, 02 Sep 2026 14:17:02 GMT",0,77,13.9,day,151.1,48163,186,44,44,16,0.26,0.23,0.29,0.231,0.526,253,0.04,0.49,197,817,3548,4349,0,174826
2026-09-02 14:18:11,"Wed, 02 Sep 2026 14:18:01 GMT",1,2,0.3,day,119.4,75,2,1,2,1,1.0,0.67,0.0,0.453,0.741,175,0.0,0.06,2,3,0,0,0,120955
2026-09-02 14:18:58,"Wed, 02 Sep 2026 14:18:53 GMT",0,78,7.5,day,148.6,38539,28,27,8,9,0.39,0.06,0.1,0.306,0.529,159,0.0,0.506,186,472,3209,3674,0,172108
2026-09-02 14:19:11,"Wed, 02 Sep 2026 14:19:00 GMT",0,79,10.2,day,141.3,42262,137,42,33,10,0.42,0.22,0.31,0.441,0.433,240,0.0,0.438,189,614,3368,3965,0,175341
2026-09-02 14:19:58,"Wed, 02 Sep 2026 14:19:46 GMT",0,80,10.0,day,147.7,45653,188,31,54,19,0.18,0.28,0.35,0.313,0.507,251,0.01,0.462,155,670,3471,4124,0,145553
2026-09-02 14:20:10,"Wed, 02 Sep 2026 14:20:02 GMT",0,81,7.2,day,146.7,37199,34,15,13,9,0.29,0.09,0.15,0.343,0.523,243,0.0,0.5,165,383,3024,3405,0,152602
2026-09-02 14:20:57,"Wed, 02 Sep 2026 14:20:46 GMT",0,82,12.6,day,149.7,46685,203,27,46,18,0.25,0.31,0.4,0.321,0.457,251,0.01,0.493,169,660,3557,4210,0,176393
2026-09-02 14:21:09,"Wed, 02 Sep 2026 14:21:01 GMT",0,83,8.7,day,149.4,36604,44,28,15,10,0.29,0.13,0.24,0.274,0.492,251,0.05,0.531,144,330,3014,3344,0,176328
2026-09-02 14:21:57,"Wed, 02 Sep 2026 14:21:46 GMT",1,3,0.8,day,118.8,296,5,4,5,1,1.0,0.28,0.56,0.062,0.889,183,0.0,0.06,8,18,0,0,0,121093
2026-09-02 14:22:56,"Wed, 02 Sep 2026 14:22:47 GMT",0,84,9.6,day,147.0,43086,122,52,35,15,0.23,0.2,0.28,0.119,0.563,251,0.01,0.469,165,600,3481,4059,0,173108
2026-09-02 14:23:09,"Wed, 02 Sep 2026 14:23:01 GMT",0,85,11.9,day,138.4,46624,150,67,33,10,0.45,0.22,0.29,0.45,0.428,235,0.0,0.449,170,673,3673,4329,0,181289
2026-09-02 14:23:58,"Wed, 02 Sep 2026 14:23:47 GMT",0,86,9.2,day,143.8,42487,46,45,16,10,0.29,0.11,0.17,0.351,0.497,239,0.0,0.507,153,426,3502,3917,0,152521
2026-09-02 14:24:10,"Wed, 02 Sep 2026 14:24:01 GMT",0,87,6.5,day,143.5,32522,11,5,5,3,0.73,0.07,0.16,0.973,0.205,253,0.45,0.514,92,158,2798,2956,0,152721
2026-09-02 14:24:59,"Wed, 02 Sep 2026 14:24:46 GMT",0,88,12.0,day,149.9,45552,173,22,43,15,0.27,0.33,0.45,0.356,0.434,249,0.0,0.495,154,532,3630,4159,0,177430
2026-09-02 14:25:11,"Wed, 02 Sep 2026 14:25:02 GMT",0,89,8.4,day,149.6,35325,50,10,23,8,0.27,0.26,0.6,0.325,0.428,247,0.0,0.532,98,195,3031,3225,0,177464
2026-09-02 14:25:58,"Wed, 02 Sep 2026 14:25:46 GMT",1,4,1.9,day,120.0,660,14,7,5,4,0.7,0.4,0.5,0.019,0.745,212,0.0,0.06,10,35,0,0,0,121259
2026-09-02 14:35:16,"Wed, 02 Sep 2026 14:35:02 GMT",0,90,13.6,day,134.5,49274,259,91,59,19,0.23,0.33,0.4,0.435,0.379,247,0.0,0.467,140,778,3772,4515,0,182280
2026-09-02 14:35:55,"Wed, 02 Sep 2026 14:35:46 GMT",0,91,10.1,day,139.5,43234,17,15,8,7,0.3,0.05,0.08,0.532,0.362,247,0.0,0.521,164,372,3597,3961,0,151202
2026-09-02 14:36:07,"Wed, 02 Sep 2026 14:36:01 GMT",0,92,13.4,day,142.6,44788,71,62,19,12,0.31,0.15,0.21,0.115,0.272,250,0.03,0.486,135,465,3594,4032,0,180038
2026-09-02 14:36:58,"Wed, 02 Sep 2026 14:36:46 GMT",1,5,4.3,day,115.3,3966,74,57,26,8,0.36,0.27,0.28,0.518,0.818,237,0.0,0.06,31,276,0,0,0,121162
2026-09-02 14:37:10,"Wed, 02 Sep 2026 14:37:02 GMT",1,6,3.0,day,115.1,2675,46,32,10,10,0.46,0.24,0.28,0.041,0.758,240,0.0,0.127,33,189,0,0,0,121066
2026-09-02 14:38:01,"Wed, 02 Sep 2026 14:37:49 GMT",0,93,9.2,day,140.0,46338,129,61,39,12,0.28,0.21,0.26,0.212,0.31,251,0.02,0.481,133,623,3719,4297,0,176797
2026-09-02 14:38:14,"Wed, 02 Sep 2026 14:38:03 GMT",0,94,7.9,day,138.5,38783,57,41,17,10,0.34,0.14,0.19,0.083,0.428,245,0.0,0.429,107,396,3208,3595,0,176457
2026-09-02 14:38:53,"Wed, 02 Sep 2026 14:38:48 GMT",0,95,12.4,day,131.4,49463,229,142,49,18,0.26,0.31,0.35,0.459,0.421,248,0.0,0.455,111,750,3842,4552,0,180678
2026-09-02 14:39:06,"Wed, 02 Sep 2026 14:39:02 GMT",0,96,10.6,day,133.3,45878,50,24,20,9,0.28,0.13,0.2,0.584,0.379,247,0.0,0.466,152,397,3770,4158,0,153070
2026-09-02 14:39:57,"Wed, 02 Sep 2026 14:39:47 GMT",0,97,12.3,day,138.0,46303,54,41,19,8,0.36,0.13,0.18,0.33,0.428,250,0.02,0.511,129,422,3796,4204,0,182109
2026-09-02 14:40:10,"Wed, 02 Sep 2026 14:40:02 GMT",0,98,9.5,day,139.1,36948,23,14,11,8,0.26,0.12,0.2,0.096,0.408,248,0.0,0.49,83,193,3202,3394,0,180922
2026-09-02 14:40:49,"Wed, 02 Sep 2026 14:40:47 GMT",1,7,3.6,day,112.7,3003,50,14,16,9,0.35,0.27,0.31,0.098,0.702,233,0.0,0.114,37,184,0,0,0,119247
2026-09-02 14:41:02,"Wed, 02 Sep 2026 14:40:47 GMT",1,8,2.5,day,112.7,1722,32,7,15,6,0.36,0.32,0.39,0.104,0.697,233,0.0,0.158,24,99,0,0,0,119247
2026-09-02 14:41:14,"Wed, 02 Sep 2026 14:41:02 GMT",1,9,2.4,day,112.1,2061,65,12,27,11,0.22,0.49,0.58,0.452,0.713,194,0.0,0.073,26,133,0,1,0,118884
2026-09-02 14:41:52,"Wed, 02 Sep 2026 14:41:46 GMT",0,99,11.8,day,141.0,44835,34,33,12,7,0.4,0.07,0.1,0.103,0.412,250,0.03,0.464,133,463,3705,4155,0,170374
2026-09-02 14:42:06,"Wed, 02 Sep 2026 14:42:01 GMT",0,100,15.8,day,119.6,49757,203,101,39,17,0.31,0.32,0.4,0.473,0.419,243,0.0,0.459,122,637,3932,4536,0,172287
2026-09-02 14:42:57,"Wed, 02 Sep 2026 14:42:47 GMT",0,101,12.9,day,134.9,47823,58,37,19,9,0.34,0.15,0.24,0.564,0.365,251,0.02,0.488,136,376,3914,4284,0,146239
2026-09-02 14:43:10,"Wed, 02 Sep 2026 14:43:01 GMT",0,102,8.8,day,133.5,38900,18,7,11,4,0.41,0.11,0.21,0.561,0.378,251,0.06,0.511,92,170,3398,3568,0,151345
2026-09-02 14:43:49,"Wed, 02 Sep 2026 14:43:47 GMT",0,103,13.1,day,140.5,46446,81,37,20,12,0.34,0.23,0.38,0.321,0.442,250,0.04,0.505,129,349,3896,4235,0,181303
2026-09-02 14:44:02,"Wed, 02 Sep 2026 14:43:47 GMT",0,104,9.2,day,140.5,36555,20,9,8,7,0.36,0.15,0.29,0.06,0.583,245,0.0,0.435,69,137,3239,3374,0,181303
2026-09-02 14:52:32,"Wed, 02 Sep 2026 14:52:01 GMT",0,105,10.5,day,115.0,39713,203,82,44,16,0.29,0.35,0.44,0.548,0.383,196,0.0,0.447,120,579,3208,3741,0,159659
2026-09-02 14:52:56,"Wed, 02 Sep 2026 14:52:46 GMT",1,10,12.3,day,103.9,17555,945,78,96,34,0.29,0.71,0.77,0.412,0.676,207,0.0,0.077,113,1322,0,6,0,100406
2026-09-02 14:53:09,"Wed, 02 Sep 2026 14:53:02 GMT",0,106,14.1,day,121.9,46263,219,35,39,20,0.28,0.38,0.46,0.471,0.38,248,0.0,0.468,119,579,3658,4219,0,154630
2026-09-02 14:53:58,"Wed, 02 Sep 2026 14:53:47 GMT",0,107,13.5,day,100.4,43040,236,70,46,14,0.37,0.42,0.52,0.434,0.391,247,0.0,0.477,118,565,3273,3819,0,145179
2026-09-02 14:54:11,"Wed, 02 Sep 2026 14:54:01 GMT",0,108,9.4,day,99.1,32691,132,55,37,11,0.32,0.36,0.47,0.461,0.425,234,0.0,0.498,88,368,2237,2598,0,144134
2026-09-02 14:55:00,"Wed, 02 Sep 2026 14:54:49 GMT",0,109,20.3,day,110.3,51085,153,95,53,14,0.21,0.28,0.35,0.594,0.394,221,0.0,0.51,127,555,3723,4263,0,128088
2026-09-02 14:55:12,"Wed, 02 Sep 2026 14:55:01 GMT",0,110,14.2,day,110.1,41473,40,39,10,9,0.44,0.11,0.15,0.03,0.495,187,0.0,0.443,116,370,3138,3504,0,127824
2026-09-02 14:56:03,"Wed, 02 Sep 2026 14:56:01 GMT",1,11,9.4,day,102.7,11447,332,84,70,22,0.22,0.44,0.5,0.361,0.617,179,0.0,0.124,113,752,0,4,0,98129
2026-09-02 14:56:15,"Wed, 02 Sep 2026 14:56:01 GMT",1,12,6.6,day,102.7,5015,34,16,13,5,0.52,0.15,0.2,0.084,0.56,135,0.0,0.154,71,222,0,4,0,98129
2026-09-02 14:56:53,"Wed, 02 Sep 2026 14:56:46 GMT",0,111,16.4,day,114.4,40238,30,30,16,4,0.47,0.08,0.12,0.318,0.304,217,0.0,0.481,126,358,3162,3517,0,147172
2026-09-02 14:57:06,"Wed, 02 Sep 2026 14:57:01 GMT",0,112,11.5,day,114.0,29804,18,12,11,4,0.41,0.09,0.14,0.293,0.311,193,0.0,0.491,80,200,2188,2387,0,146823
2026-09-02 14:57:56,"Wed, 02 Sep 2026 14:57:47 GMT",0,113,9.6,day,97.8,34488,114,31,37,9,0.34,0.31,0.44,0.371,0.426,237,0.0,0.528,110,362,2524,2884,0,138364
2026-09-02 14:58:09,"Wed, 02 Sep 2026 14:58:02 GMT",0,114,6.7,day,97.5,23429,17,16,10,4,0.42,0.11,0.18,0.467,0.438,207,0.0,0.554,70,161,1586,1747,0,138266
2026-09-02 14:59:00,"Wed, 02 Sep 2026 14:58:46 GMT",0,115,19.6,day,108.4,47182,65,45,17,12,0.32,0.13,0.21,0.066,0.454,187,0.0,0.475,187,489,3432,3917,0,126482
2026-09-02 14:59:11,"Wed, 02 Sep 2026 14:59:01 GMT",0,116,13.2,day,103.3,43132,58,39,17,11,0.31,0.11,0.16,0.064,0.453,199,0.0,0.499,192,544,3054,3593,0,110805
2026-09-02 14:59:49,"Wed, 02 Sep 2026 14:59:46 GMT",0,117,16.7,day,108.2,39942,73,24,24,10,0.3,0.14,0.21,0.863,0.48,245,0.0,0.498,191,535,2860,3389,0,109913
