utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-02 17:51:28,2026-09-02 19:51:28,satara,night,0,hits,99,0.3853,1,0.15,blank,,0.9913,4,8.3,11.2,0.043,0.702,4.0.3a,hits/satara/20260902/175128_p0_blob99.jpg
2026-09-02 19:03:06,2026-09-02 21:03:06,satara,night,0,hits,158,0.0542,0,0.15,blank,,0.9899,5,8.3,15.3,0.043,0.74,4.0.3a,hits/satara/20260902/190306_p0_blob158.jpg
2026-09-02 13:04:53,2026-09-02 15:04:53,satara,day,0,frames,4432,0.7239,1,0.3,animal,,0.7239,8,1.4,2.8,0.235,0.364,4.0.3a,frames/satara/20260902/130453_p0_blob4432_f0.85.jpg
2026-09-02 13:27:51,2026-09-02 15:27:51,satara,day,0,frames,3351,0.0113,0,0.3,blank,,0.9999,1,2.7,1.6,0.802,0.501,4.0.3a,frames/satara/20260902/132751_p0_blob3351_f0.65.jpg
2026-09-02 13:42:04,2026-09-02 15:42:04,satara,day,0,frames,960,0.6029,1,0.3,animal,,0.6029,1,2.3,3.3,0.13,0.75,4.0.3a,frames/satara/20260902/134204_p0_blob0960_f0.33.jpg
2026-09-02 14:02:03,2026-09-02 16:02:03,satara,day,0,frames,461,0.4959,1,0.3,blank,,0.9998,6,1.3,1.7,0.552,0.36,4.0.3a,frames/satara/20260902/140203_p0_blob0461_f0.33.jpg
2026-09-02 14:20:57,2026-09-02 16:20:57,satara,day,0,frames,203,0.3094,1,0.3,no cv result,no cv result,0.9879,5,3.2,3.0,0.689,0.563,4.0.3a,frames/satara/20260902/142057_p0_blob0203_f0.25.jpg
2026-09-02 14:35:16,2026-09-02 16:35:16,satara,day,0,frames,259,0.1526,0,0.3,blank,,1.0,2,6.0,1.9,0.286,0.49,4.0.3a,frames/satara/20260902/143516_p0_blob0259_f0.23.jpg
2026-09-02 14:52:56,2026-09-02 16:52:56,satara,day,1,frames,945,0.6042,1,0.3,blank,,0.9981,2,2.2,2.8,0.794,0.476,4.0.3a,frames/satara/20260902/145256_p1_blob0945_f0.29.jpg
2026-09-02 15:23:10,2026-09-02 17:23:10,satara,day,1,frames,611,0.028,0,0.3,blank,,0.9998,4,2.9,1.6,0.622,0.584,4.0.3a,frames/satara/20260902/152310_p1_blob0611_f0.75.jpg
2026-09-02 16:01:58,2026-09-02 18:01:58,satara,night,1,frames,1183,0.1211,0,0.15,blank,,0.996,5,7.9,2.7,0.596,0.594,4.0.3a,frames/satara/20260902/160158_p1_blob1183_f0.65.jpg
2026-09-02 16:13:55,2026-09-02 18:13:55,satara,night,2,frames,1368,0.0,0,0.15,blank,,0.9954,0,,,,,4.0.3a,frames/satara/20260902/161355_p2_blob1368_f0.42.jpg
2026-09-02 16:35:58,2026-09-02 18:35:58,satara,night,2,frames,870,0.0177,0,0.15,blank,,0.9996,2,1.9,3.1,0.01,0.912,4.0.3a,frames/satara/20260902/163558_p2_blob0870_f0.44.jpg
2026-09-02 16:53:56,2026-09-02 18:53:56,satara,night,2,frames,1996,0.0899,0,0.15,blank,,0.9982,2,4.4,3.6,0.034,0.634,4.0.3a,frames/satara/20260902/165356_p2_blob1996_f0.46.jpg
2026-09-02 17:09:52,2026-09-02 19:09:52,satara,night,2,frames,342,0.0228,0,0.15,blank,,0.9995,3,2.0,1.4,0.357,0.59,4.0.3a,frames/satara/20260902/170952_p2_blob0342_f0.31.jpg
2026-09-02 17:24:47,2026-09-02 19:24:47,satara,night,0,frames,1408,0.0118,0,0.15,blank,,0.9995,1,1.7,1.5,0.372,0.617,4.0.3a,frames/satara/20260902/172447_p0_blob1408_f0.47.jpg
