utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-08 04:04:55,2026-09-08 06:04:55,satara,day,6,hits,71,0.0625,0,0.3,blank,,0.9999,2,1.3,1.7,0.619,0.364,4.0.3a,hits/satara/20260908/040455_p6_blob71.jpg
2026-09-08 04:19:02,2026-09-08 06:19:02,satara,day,70,hits,183,0.1914,0,0.3,blank,,0.9992,4,1.7,1.7,0.615,0.584,4.0.3a,hits/satara/20260908/041902_p70_blob183.jpg
2026-09-08 04:19:13,2026-09-08 06:19:13,satara,day,70,hits,125,0.0519,0,0.3,blank,,0.9999,3,0.9,0.8,0.656,0.556,4.0.3a,hits/satara/20260908/041913_p70_blob125.jpg
2026-09-08 04:20:00,2026-09-08 06:20:00,satara,day,22,hits,203,0.0747,0,0.3,blank,,0.9991,2,2.2,1.8,0.945,0.197,4.0.3a,hits/satara/20260908/042000_p22_blob203.jpg
2026-09-08 04:20:58,2026-09-08 06:20:58,satara,day,119,hits,227,0.0,0,0.3,blank,,0.9953,0,,,,,4.0.3a,hits/satara/20260908/042058_p119_blob227.jpg
2026-09-08 04:23:05,2026-09-08 06:23:05,satara,day,58,hits,171,0.056,0,0.3,blank,,0.997,1,7.6,13.9,0.961,0.523,4.0.3a,hits/satara/20260908/042305_p58_blob171.jpg
2026-09-08 04:23:17,2026-09-08 06:23:17,satara,day,58,hits,144,0.056,0,0.3,blank,,0.997,1,7.6,13.9,0.961,0.523,4.0.3a,hits/satara/20260908/042317_p58_blob144.jpg
2026-09-08 04:24:03,2026-09-08 06:24:03,satara,day,22,hits,82,0.0274,0,0.3,blank,,0.9996,1,2.2,1.7,0.945,0.198,4.0.3a,hits/satara/20260908/042403_p22_blob82.jpg
2026-09-08 04:30:06,2026-09-08 06:30:06,satara,day,58,hits,88,0.0,0,0.3,blank,,0.9977,1,7.3,15.0,0.961,0.322,4.0.3a,hits/satara/20260908/043006_p58_blob88.jpg
2026-09-08 04:38:16,2026-09-08 06:38:16,satara,day,58,hits,81,0.0,0,0.3,blank,,0.982,1,4.1,3.7,0.95,0.427,4.0.3a,hits/satara/20260908/043816_p58_blob81.jpg
2026-09-08 04:38:52,2026-09-08 06:38:52,satara,day,22,hits,69,0.0497,0,0.3,blank,,0.9993,1,2.2,1.8,0.945,0.197,4.0.3a,hits/satara/20260908/043852_p22_blob69.jpg
2026-09-08 04:42:15,2026-09-08 06:42:15,satara,day,58,hits,188,0.0,0,0.3,blank,,0.9984,0,,,,,4.0.3a,hits/satara/20260908/044215_p58_blob188.jpg
2026-09-08 04:42:51,2026-09-08 06:42:51,satara,day,22,hits,70,0.0263,0,0.3,blank,,0.9997,1,2.1,1.7,0.945,0.197,4.0.3a,hits/satara/20260908/044251_p22_blob70.jpg
2026-09-08 04:45:55,2026-09-08 06:45:55,satara,day,29,hits,435,0.0148,0,0.3,blank,,0.9999,1,0.9,0.8,0.656,0.556,4.0.3a,hits/satara/20260908/044555_p29_blob435.jpg
2026-09-08 04:46:07,2026-09-08 06:46:07,satara,day,22,hits,123,0.0,0,0.3,blank,,0.9836,0,,,,,4.0.3a,hits/satara/20260908/044607_p22_blob123.jpg
2026-09-08 04:47:09,2026-09-08 06:47:09,satara,day,53,hits,76,0.2328,0,0.3,blank,,0.9976,3,3.9,2.3,0.636,0.332,4.0.3a,hits/satara/20260908/044709_p53_blob76.jpg
2026-09-08 04:53:32,2026-09-08 06:53:32,satara,day,29,hits,219,0.0549,0,0.3,blank,,0.9999,5,0.8,0.8,0.656,0.556,4.0.3a,hits/satara/20260908/045332_p29_blob219.jpg
2026-09-08 04:56:12,2026-09-08 06:56:12,satara,day,25,hits,95,0.2239,0,0.3,blank,,0.9978,6,8.2,5.8,0.044,0.66,4.0.3a,hits/satara/20260908/045612_p25_blob95.jpg
2026-09-08 04:56:59,2026-09-08 06:56:59,satara,day,29,hits,83,0.0161,0,0.3,blank,,0.9999,2,0.9,0.8,0.656,0.555,4.0.3a,hits/satara/20260908/045659_p29_blob83.jpg
2026-09-08 04:58:01,2026-09-08 06:58:01,satara,day,22,hits,67,0.0812,0,0.3,blank,,0.9994,1,2.2,1.8,0.945,0.197,4.0.3a,hits/satara/20260908/045801_p22_blob67.jpg
2026-09-08 04:59:58,2026-09-08 06:59:58,satara,day,25,hits,151,0.0213,0,0.3,blank,,0.9997,4,13.9,2.4,0.659,0.478,4.0.3a,hits/satara/20260908/045958_p25_blob151.jpg
2026-09-08 05:00:09,2026-09-08 07:00:09,satara,day,25,hits,99,0.0282,0,0.3,blank,,0.9999,2,0.7,0.9,0.536,0.307,4.0.3a,hits/satara/20260908/050009_p25_blob99.jpg
2026-09-08 05:00:56,2026-09-08 07:00:56,satara,day,29,hits,138,0.0216,0,0.3,blank,,0.9998,1,0.8,0.8,0.656,0.556,4.0.3a,hits/satara/20260908/050056_p29_blob138.jpg
2026-09-08 05:01:08,2026-09-08 07:01:08,satara,day,29,hits,99,0.0,0,0.3,blank,,0.9887,0,,,,,4.0.3a,hits/satara/20260908/050108_p29_blob99.jpg
2026-09-08 05:01:54,2026-09-08 07:01:54,satara,day,22,hits,79,0.046,0,0.3,blank,,0.9742,3,6.0,3.4,0.394,0.659,4.0.3a,hits/satara/20260908/050154_p22_blob79.jpg
2026-09-08 05:02:18,2026-09-08 07:02:18,satara,day,53,hits,189,0.0692,0,0.3,blank,,0.9977,3,4.1,2.3,0.637,0.331,4.0.3a,hits/satara/20260908/050218_p53_blob189.jpg
2026-09-08 05:03:55,2026-09-08 07:03:55,satara,day,25,hits,117,0.1588,0,0.3,blank,,0.9999,7,1.0,1.0,0.536,0.307,4.0.3a,hits/satara/20260908/050355_p25_blob117.jpg
2026-09-08 05:12:00,2026-09-08 07:12:00,satara,day,25,hits,227,0.0437,0,0.3,blank,,0.9999,6,0.7,0.9,0.536,0.307,4.0.3a,hits/satara/20260908/051200_p25_blob227.jpg
2026-09-08 05:12:58,2026-09-08 07:12:58,satara,day,22,hits,309,0.0193,0,0.3,blank,,0.9993,1,2.2,1.7,0.945,0.198,4.0.3a,hits/satara/20260908/051258_p22_blob309.jpg
2026-09-08 05:13:10,2026-09-08 07:13:10,satara,day,22,hits,163,0.0166,0,0.3,blank,,0.9994,1,2.2,1.7,0.945,0.198,4.0.3a,hits/satara/20260908/051310_p22_blob163.jpg
2026-09-08 05:13:57,2026-09-08 07:13:57,satara,day,6,hits,252,0.0,0,0.3,blank,,0.981,0,,,,,4.0.3a,hits/satara/20260908/051357_p6_blob252.jpg
2026-09-08 05:14:09,2026-09-08 07:14:09,satara,day,6,hits,76,0.0216,0,0.3,blank,,0.9999,1,0.8,1.7,0.115,0.599,4.0.3a,hits/satara/20260908/051409_p6_blob76.jpg
2026-09-08 05:15:07,2026-09-08 07:15:07,satara,day,25,hits,139,0.0704,0,0.3,blank,,0.998,5,8.4,7.0,0.045,0.663,4.0.3a,hits/satara/20260908/051507_p25_blob139.jpg
2026-09-08 05:15:54,2026-09-08 07:15:54,satara,day,29,hits,126,0.0,0,0.3,blank,,0.9957,1,87.3,33.4,0.461,0.635,4.0.3a,hits/satara/20260908/051554_p29_blob126.jpg
2026-09-08 05:16:53,2026-09-08 07:16:53,satara,day,22,hits,65,0.0214,0,0.3,blank,,0.9996,1,2.2,1.7,0.945,0.198,4.0.3a,hits/satara/20260908/051653_p22_blob65.jpg
2026-09-08 05:17:52,2026-09-08 07:17:52,satara,day,6,hits,77,0.691,1,0.3,animal,,0.691,1,6.7,4.1,0.655,0.727,4.0.3a,hits/satara/20260908/051752_p6_blob77.jpg
2026-09-08 05:18:19,2026-09-08 07:18:19,satara,day,12,hits,386,0.8608,1,0.3,bird,aves,0.6608,1,9.4,8.6,0.632,0.919,4.0.3a,hits/satara/20260908/051819_p12_blob386.jpg
2026-09-08 05:19:11,2026-09-08 07:19:11,satara,day,25,hits,166,0.0227,0,0.3,blank,,0.9943,4,8.3,6.8,0.044,0.662,4.0.3a,hits/satara/20260908/051911_p25_blob166.jpg
2026-09-08 05:20:09,2026-09-08 07:20:09,satara,day,29,hits,124,0.0113,0,0.3,blank,,0.982,2,2.4,8.1,0.953,0.333,4.0.3a,hits/satara/20260908/052009_p29_blob124.jpg
2026-09-08 05:20:57,2026-09-08 07:20:57,satara,day,22,hits,77,0.1177,0,0.3,blank,,0.9856,1,3.2,2.5,0.08,0.512,4.0.3a,hits/satara/20260908/052057_p22_blob77.jpg
2026-09-08 05:23:01,2026-09-08 07:23:01,satara,day,25,hits,82,0.1936,0,0.3,blank,,0.9998,3,6.0,4.4,0.608,0.56,4.0.3a,hits/satara/20260908/052301_p25_blob82.jpg
2026-09-08 05:23:52,2026-09-08 07:23:52,satara,day,29,hits,68,0.0,0,0.3,blank,,0.9977,3,95.7,32.9,0.502,0.681,4.0.3a,hits/satara/20260908/052352_p29_blob68.jpg
2026-09-08 05:31:17,2026-09-08 07:31:17,satara,day,100,hits,142,0.0,0,0.3,blank,,0.9931,3,94.7,24.0,0.495,0.706,4.0.3a,hits/satara/20260908/053117_p100_blob142.jpg
2026-09-08 05:34:09,2026-09-08 07:34:09,satara,day,53,hits,829,0.0,0,0.3,blank,,0.9959,0,,,,,4.0.3a,hits/satara/20260908/053409_p53_blob829.jpg
2026-09-08 05:47:54,2026-09-08 07:47:54,satara,day,22,hits,133,0.1197,0,0.3,blank,,0.999,1,2.1,1.7,0.945,0.198,4.0.3a,hits/satara/20260908/054754_p22_blob133.jpg
2026-09-08 05:49:57,2026-09-08 07:49:57,satara,day,25,hits,66,0.1783,0,0.3,blank,,0.9978,3,8.5,6.8,0.044,0.661,4.0.3a,hits/satara/20260908/054957_p25_blob66.jpg
