utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-13 00:02:58,2026-09-13 02:02:58,satara,night,35,frames,299,0.0168,0,0.15,blank,,0.9982,1,11.0,6.7,0.587,0.58,4.0.3a,frames/satara/20260913/000258_p35_blob0299_f0.31.jpg
2026-09-13 00:37:50,2026-09-13 02:37:50,satara,night,68,frames,106,0.0,0,0.15,blank,,0.996,0,,,,,4.0.3a,frames/satara/20260913/003750_p68_blob0106_f0.27.jpg
2026-09-13 00:59:52,2026-09-13 02:59:52,satara,night,39,frames,214,0.0,0,0.15,blank,,0.9965,0,,,,,4.0.3a,frames/satara/20260913/005952_p39_blob0214_f0.21.jpg
2026-09-13 01:03:00,2026-09-13 03:03:00,satara,night,38,frames,156,0.0222,0,0.15,blank,,0.9986,2,3.7,2.6,0.564,0.508,4.0.3a,frames/satara/20260913/010300_p38_blob0156_f0.32.jpg
2026-09-13 01:21:58,2026-09-13 03:21:58,satara,night,38,frames,158,0.0,0,0.15,blank,,0.9972,0,,,,,4.0.3a,frames/satara/20260913/012158_p38_blob0158_f0.36.jpg
2026-09-13 01:43:06,2026-09-13 03:43:06,satara,night,91,frames,92,0.0,0,0.15,blank,,0.9952,0,,,,,4.0.3a,frames/satara/20260913/014306_p91_blob0092_f0.28.jpg
2026-09-13 01:59:48,2026-09-13 03:59:48,satara,night,23,frames,5,0.0343,0,0.15,blank,,0.9996,1,1.2,1.9,0.522,0.494,4.0.3a,frames/satara/20260913/015948_p23_blob0005_f0.83.jpg
2026-09-13 02:11:11,2026-09-13 04:11:11,satara,night,5,frames,12,0.0407,0,0.15,blank,,0.9967,2,84.9,28.5,0.555,0.436,4.0.3a,frames/satara/20260913/021111_p5_blob0012_f0.40.jpg
2026-09-13 02:33:05,2026-09-13 04:33:05,satara,night,4,frames,231,0.1977,1,0.15,blank,,0.9992,4,1.5,1.6,0.605,0.505,4.0.3a,frames/satara/20260913/023305_p4_blob0231_f0.30.jpg
2026-09-13 02:52:48,2026-09-13 04:52:48,satara,night,5,frames,12,0.0134,0,0.15,blank,,0.9967,1,4.4,3.5,0.033,0.629,4.0.3a,frames/satara/20260913/025248_p5_blob0012_f0.50.jpg
2026-09-13 03:01:03,2026-09-13 05:01:03,satara,night,64,frames,203,0.2049,1,0.15,blank,,0.9986,3,1.1,1.6,0.424,0.572,4.0.3a,frames/satara/20260913/030103_p64_blob0203_f0.33.jpg
2026-09-13 03:23:16,2026-09-13 05:23:16,satara,night,37,frames,69,0.0564,0,0.15,blank,,0.9782,4,96.0,50.9,0.5,0.529,4.0.3a,frames/satara/20260913/032316_p37_blob0069_f0.12.jpg
2026-09-13 03:42:51,2026-09-13 05:42:51,satara,night,27,frames,403,0.5936,1,0.15,animal,,0.5936,2,3.0,2.8,0.314,0.575,4.0.3a,frames/satara/20260913/034251_p27_blob0403_f0.57.jpg
2026-09-13 03:58:12,2026-09-13 05:58:12,satara,night,26,frames,74,0.239,1,0.15,blank,,0.9992,3,2.1,1.7,0.432,0.484,4.0.3a,frames/satara/20260913/035812_p26_blob0074_f0.59.jpg
2026-09-13 04:07:12,2026-09-13 06:07:12,satara,day,152,frames,630,0.0395,0,0.3,blank,,0.9834,1,95.8,20.6,0.499,0.548,4.0.3a,frames/satara/20260913/040712_p152_blob0630_f0.27.jpg
2026-09-13 04:33:14,2026-09-13 06:33:14,satara,day,28,hits,353,0.0575,0,0.3,blank,,0.9979,2,3.1,2.0,0.24,0.381,4.0.3a,hits/satara/20260913/043314_p28_blob353.jpg
2026-09-13 04:46:09,2026-09-13 06:46:09,satara,day,53,frames,3223,0.0104,0,0.3,blank,,0.9925,1,11.2,4.5,0.801,0.626,4.0.3a,frames/satara/20260913/044609_p53_blob3223_f0.62.jpg
2026-09-13 04:59:09,2026-09-13 06:59:09,satara,day,188,frames,309,0.0,0,0.3,blank,,0.983,0,,,,,4.0.3a,frames/satara/20260913/045909_p188_blob0309_f0.56.jpg
2026-09-13 05:00:59,2026-09-13 07:00:59,satara,day,53,hits,66,0.8307,1,0.3,guineafowl family,aves,0.698,10,3.8,5.6,0.166,0.397,4.0.3a,hits/satara/20260913/050059_p53_blob66.jpg
