utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-18 00:04:56,2026-09-18 02:04:56,satara,night,33,frames,167,0.0,0,0.15,blank,,0.9903,0,,,,,4.0.3a,frames/satara/20260918/000456_p33_blob0167_f0.36.jpg
2026-09-18 00:26:10,2026-09-18 02:26:10,satara,night,91,frames,216,0.0,0,0.15,blank,,0.995,0,,,,,4.0.3a,frames/satara/20260918/002610_p91_blob0216_f0.37.jpg
2026-09-18 00:43:42,2026-09-18 02:43:42,satara,night,31,frames,3,0.2235,1,0.15,blank,,0.9991,8,3.1,2.5,0.597,0.543,4.0.3a,frames/satara/20260918/004342_p31_blob0003_f0.75.jpg
2026-09-18 01:04:58,2026-09-18 03:04:58,satara,night,4,frames,45,0.3564,1,0.15,blank,,0.9997,4,1.2,1.4,0.834,0.442,4.0.3a,frames/satara/20260918/010458_p4_blob0045_f0.33.jpg
2026-09-18 01:41:51,2026-09-18 03:41:51,satara,night,36,frames,104,0.0175,0,0.15,blank,,0.9708,1,3.7,2.5,0.569,0.714,4.0.3a,frames/satara/20260918/014151_p36_blob0104_f0.12.jpg
2026-09-18 01:50:59,2026-09-18 03:50:59,satara,night,33,frames,37,0.021,0,0.15,blank,,0.9981,2,1.4,1.2,0.746,0.463,4.0.3a,frames/satara/20260918/015059_p33_blob0037_f0.33.jpg
2026-09-18 02:06:06,2026-09-18 04:06:06,satara,night,5,frames,19,0.0138,0,0.15,blank,,0.999,1,1.1,1.5,0.591,0.648,4.0.3a,frames/satara/20260918/020606_p5_blob0019_f0.40.jpg
2026-09-18 02:25:17,2026-09-18 04:25:17,satara,night,31,frames,10,0.1212,0,0.15,blank,,0.9995,9,3.2,2.5,0.597,0.543,4.0.3a,frames/satara/20260918/022517_p31_blob0010_f0.48.jpg
2026-09-18 02:50:54,2026-09-18 04:50:54,satara,night,4,frames,211,0.4629,1,0.15,blank,,0.9996,10,1.3,1.5,0.834,0.445,4.0.3a,frames/satara/20260918/025054_p4_blob0211_f0.32.jpg
2026-09-18 02:55:56,2026-09-18 04:55:56,satara,night,31,frames,13,0.2481,1,0.15,blank,,0.9994,7,3.2,2.6,0.597,0.542,4.0.3a,frames/satara/20260918/025556_p31_blob0013_f0.43.jpg
2026-09-18 03:13:49,2026-09-18 05:13:49,satara,night,4,frames,45,0.2762,1,0.15,blank,,0.9997,7,1.3,1.4,0.834,0.44,4.0.3a,frames/satara/20260918/031349_p4_blob0045_f0.38.jpg
2026-09-18 03:31:23,2026-09-18 05:31:23,satara,night,30,frames,8,0.0524,0,0.15,blank,,0.9999,1,1.3,1.7,0.459,0.619,4.0.3a,frames/satara/20260918/033123_p30_blob0008_f0.67.jpg
2026-09-18 03:54:39,2026-09-18 05:54:39,satara,night,185,frames,108,0.0,0,0.15,blank,,0.9059,0,,,,,4.0.3a,frames/satara/20260918/035439_p185_blob0108_f0.61.jpg
2026-09-18 04:02:09,2026-09-18 06:02:09,satara,day,6,hits,138,0.0,0,0.3,blank,,0.9904,0,,,,,4.0.3a,hits/satara/20260918/040209_p6_blob138.jpg
2026-09-18 04:02:55,2026-09-18 06:02:55,satara,day,12,hits,88,0.0567,0,0.3,blank,,0.9996,3,1.2,1.9,0.573,0.476,4.0.3a,hits/satara/20260918/040255_p12_blob88.jpg
2026-09-18 04:03:54,2026-09-18 06:03:54,satara,day,71,hits,131,0.0566,0,0.3,blank,,0.9999,5,1.2,1.2,0.616,0.285,4.0.3a,hits/satara/20260918/040354_p71_blob131.jpg
2026-09-18 04:04:06,2026-09-18 06:04:06,satara,day,71,hits,79,0.0861,0,0.3,blank,,0.9998,4,1.1,1.3,0.617,0.284,4.0.3a,hits/satara/20260918/040406_p71_blob79.jpg
2026-09-18 04:04:53,2026-09-18 06:04:53,satara,day,47,hits,76,0.7767,1,0.3,animal,,0.7767,28,2.8,3.1,0.431,0.474,4.0.3a,hits/satara/20260918/040453_p47_blob76.jpg
2026-09-18 04:07:05,2026-09-18 06:07:05,satara,day,12,hits,79,0.7691,1,0.3,sciuridae family,mammalia,0.6887,5,11.8,10.6,0.439,0.901,4.0.3a,hits/satara/20260918/040705_p12_blob79.jpg
2026-09-18 04:08:53,2026-09-18 06:08:53,satara,day,185,frames,559,0.0,0,0.3,blank,,0.8904,0,,,,,4.0.3a,frames/satara/20260918/040853_p185_blob0559_f0.21.jpg
2026-09-18 04:23:58,2026-09-18 06:23:58,satara,day,116,hits,266,0.0601,0,0.3,blank,,0.9936,2,8.6,4.8,0.806,0.954,4.0.3a,hits/satara/20260918/042358_p116_blob266.jpg
2026-09-18 04:29:59,2026-09-18 06:29:59,satara,day,12,hits,127,0.0529,0,0.3,blank,,0.9996,4,1.3,1.7,0.573,0.475,4.0.3a,hits/satara/20260918/042959_p12_blob127.jpg
2026-09-18 04:30:10,2026-09-18 06:30:10,satara,day,12,frames,1778,0.0134,0,0.3,blank,,0.9991,2,5.8,3.0,0.608,0.571,4.0.3a,frames/satara/20260918/043010_p12_blob1778_f0.36.jpg
2026-09-18 04:31:09,2026-09-18 06:31:09,satara,day,47,hits,68,0.7907,1,0.3,animal,,0.7907,2,14.1,20.4,0.576,0.615,4.0.3a,hits/satara/20260918/043109_p47_blob68.jpg
