utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-07 04:28:10,2026-09-07 06:28:10,satara,day,25,hits,94,0.1305,0,0.3,blank,,0.9989,4,8.2,9.4,0.043,0.671,4.0.3a,hits/satara/20260907/042810_p25_blob94.jpg
2026-09-07 04:46:11,2026-09-07 06:46:11,satara,day,59,hits,71,0.0314,0,0.3,blank,,0.9998,2,1.0,1.4,0.579,0.241,4.0.3a,hits/satara/20260907/044611_p59_blob71.jpg
2026-09-07 04:51:55,2026-09-07 06:51:55,satara,day,22,hits,140,0.1323,0,0.3,blank,,0.9993,4,2.2,1.7,0.94,0.202,4.0.3a,hits/satara/20260907/045155_p22_blob140.jpg
2026-09-07 04:59:02,2026-09-07 06:59:02,satara,day,26,hits,202,0.0,0,0.3,blank,,0.9768,0,,,,,4.0.3a,hits/satara/20260907/045902_p26_blob202.jpg
2026-09-07 05:00:14,2026-09-07 07:00:14,satara,day,22,hits,68,0.2075,0,0.3,blank,,0.9992,4,2.1,1.6,0.945,0.197,4.0.3a,hits/satara/20260907/050014_p22_blob68.jpg
2026-09-07 05:02:03,2026-09-07 07:02:03,satara,day,25,hits,214,0.119,0,0.3,blank,,0.9993,3,8.3,7.4,0.043,0.67,4.0.3a,hits/satara/20260907/050203_p25_blob214.jpg
2026-09-07 05:02:16,2026-09-07 07:02:16,satara,day,25,hits,147,0.0892,0,0.3,blank,,0.9995,2,20.6,13.6,0.714,0.872,4.0.3a,hits/satara/20260907/050216_p25_blob147.jpg
2026-09-07 05:03:16,2026-09-07 07:03:16,satara,day,29,hits,95,0.0114,0,0.3,blank,,0.9561,1,19.7,20.8,0.348,0.433,4.0.3a,hits/satara/20260907/050316_p29_blob95.jpg
2026-09-07 05:07:00,2026-09-07 07:07:00,satara,day,29,hits,110,0.0,0,0.3,blank,,1.0,1,2.8,1.8,0.786,0.242,4.0.3a,hits/satara/20260907/050700_p29_blob110.jpg
2026-09-07 05:08:00,2026-09-07 07:08:00,satara,day,22,hits,176,0.0159,0,0.3,blank,,0.9992,2,2.3,1.8,0.944,0.197,4.0.3a,hits/satara/20260907/050800_p22_blob176.jpg
2026-09-07 05:08:12,2026-09-07 07:08:12,satara,day,6,hits,207,0.1247,0,0.3,blank,,0.9999,5,3.1,2.3,0.631,0.557,4.0.3a,hits/satara/20260907/050812_p6_blob207.jpg
