utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-20 00:27:54,2026-09-20 02:27:54,satara,night,23,frames,8,0.2669,1,0.15,blank,,0.9996,10,1.7,2.0,0.524,0.497,4.0.3a,frames/satara/20260920/002754_p23_blob0008_f0.57.jpg
2026-09-20 01:26:08,2026-09-20 03:26:08,satara,night,68,frames,68,0.0,0,0.15,blank,,0.9968,0,,,,,4.0.3a,frames/satara/20260920/012608_p68_blob0068_f0.35.jpg
2026-09-20 01:42:03,2026-09-20 03:42:03,satara,night,65,frames,37,0.0,0,0.15,blank,,0.9917,0,,,,,4.0.3a,frames/satara/20260920/014203_p65_blob0037_f0.36.jpg
2026-09-20 01:51:57,2026-09-20 03:51:57,satara,night,64,frames,95,0.077,0,0.15,blank,,0.9994,1,1.0,1.4,0.465,0.558,4.0.3a,frames/satara/20260920/015157_p64_blob0095_f0.23.jpg
2026-09-20 02:10:50,2026-09-20 04:10:50,satara,night,126,frames,211,0.0,0,0.15,blank,,0.9991,0,,,,,4.0.3a,frames/satara/20260920/021050_p126_blob0211_f0.50.jpg
2026-09-20 02:29:58,2026-09-20 04:29:58,satara,night,2,frames,6,0.011,0,0.15,blank,,0.9998,1,1.9,5.0,0.01,0.926,4.0.3a,frames/satara/20260920/022958_p2_blob0006_f0.75.jpg
2026-09-20 02:44:50,2026-09-20 04:44:50,satara,night,35,frames,81,0.0685,0,0.15,blank,,0.9934,1,4.5,3.1,0.279,0.586,4.0.3a,frames/satara/20260920/024450_p35_blob0081_f0.26.jpg
2026-09-20 03:03:10,2026-09-20 05:03:10,satara,night,5,frames,21,0.0664,0,0.15,blank,,0.9965,1,3.3,1.1,0.747,0.405,4.0.3a,frames/satara/20260920/030310_p5_blob0021_f0.44.jpg
2026-09-20 03:17:14,2026-09-20 05:17:14,satara,night,3,frames,8,0.0,0,0.15,blank,,0.9901,0,,,,,4.0.3a,frames/satara/20260920/031714_p3_blob0008_f0.57.jpg
2026-09-20 03:41:27,2026-09-20 05:41:27,satara,night,49,frames,102,0.4052,1,0.15,blank,,0.9999,12,1.9,2.5,0.524,0.493,4.0.3a,frames/satara/20260920/034127_p49_blob0102_f0.31.jpg
2026-09-20 03:57:59,2026-09-20 05:57:59,satara,night,185,frames,600,0.0468,0,0.15,blank,,0.9997,2,3.4,2.5,0.483,0.282,4.0.3a,frames/satara/20260920/035759_p185_blob0600_f0.36.jpg
2026-09-20 04:04:56,2026-09-20 06:04:56,satara,day,1,hits,143,0.0,0,0.3,blank,,0.9969,1,2.5,1.4,0.457,0.34,4.0.3a,hits/satara/20260920/040456_p1_blob143.jpg
2026-09-20 04:06:55,2026-09-20 06:06:55,satara,day,208,frames,1634,0.4699,1,0.3,blank,,0.9982,1,9.8,3.4,0.61,0.553,4.0.3a,frames/satara/20260920/040655_p208_blob1634_f0.40.jpg
