utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-08 14:30:09,2026-09-08 16:30:09,talamati,day,300,hits,254,0.1183,0,0.3,blank,,0.9989,5,1.9,1.6,0.672,0.511,4.0.3a,hits/talamati/20260908/143009_p300_blob254.jpg
2026-09-08 14:31:12,2026-09-08 16:31:12,talamati,day,25,hits,179,0.1765,0,0.3,blank,,0.9763,2,1.5,3.1,0.622,0.279,4.0.3a,hits/talamati/20260908/143112_p25_blob179.jpg
2026-09-08 14:34:16,2026-09-08 16:34:16,talamati,day,0,hits,133,0.2571,0,0.3,no cv result,no cv result,0.924,5,4.8,2.5,0.852,0.301,4.0.3a,hits/talamati/20260908/143416_p0_blob133.jpg
2026-09-08 14:34:53,2026-09-08 16:34:53,talamati,day,300,hits,65,0.1912,0,0.3,blank,,0.999,6,2.0,1.7,0.671,0.512,4.0.3a,hits/talamati/20260908/143453_p300_blob65.jpg
2026-09-08 14:36:56,2026-09-08 16:36:56,talamati,day,52,hits,155,0.0332,0,0.3,no cv result,no cv result,0.2529,3,36.2,25.8,0.189,0.759,4.0.3a,hits/talamati/20260908/143656_p52_blob155.jpg
2026-09-08 14:37:08,2026-09-08 16:37:08,talamati,day,31,hits,114,0.0218,0,0.3,blank,,0.9997,3,1.5,0.8,0.437,0.462,4.0.3a,hits/talamati/20260908/143708_p31_blob114.jpg
2026-09-08 14:40:04,2026-09-08 16:40:04,talamati,day,142,hits,194,0.0374,0,0.3,blank,,0.9998,6,1.2,1.2,0.51,0.422,4.0.3a,hits/talamati/20260908/144004_p142_blob194.jpg
2026-09-08 14:56:09,2026-09-08 16:56:09,talamati,day,4,hits,131,0.0127,0,0.3,blank,,0.9996,3,1.7,0.8,0.437,0.464,4.0.3a,hits/talamati/20260908/145609_p4_blob131.jpg
2026-09-08 14:59:10,2026-09-08 16:59:10,talamati,day,142,hits,77,0.5429,1,0.3,blank,,0.9993,8,1.9,3.3,0.477,0.285,4.0.3a,hits/talamati/20260908/145910_p142_blob77.jpg
2026-09-08 15:05:56,2026-09-08 17:05:56,talamati,day,31,hits,143,0.0337,0,0.3,blank,,0.9999,4,1.5,0.8,0.437,0.463,4.0.3a,hits/talamati/20260908/150556_p31_blob143.jpg
