utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-08-31 03:06:07,2026-08-31 05:06:07,talamati,night,10,hits,30,0.014,0,0.15,blank,,0.9984,2,2.4,1.6,0.557,0.144,4.0.3a,hits/talamati/20260831/030607_p10_blob30.jpg
2026-08-31 03:06:54,2026-08-31 05:06:54,talamati,night,14,hits,89,0.1939,1,0.15,blank,,0.9348,2,11.2,4.2,0.264,0.73,4.0.3a,hits/talamati/20260831/030654_p14_blob89.jpg
2026-08-31 03:07:06,2026-08-31 05:07:06,talamati,night,14,hits,78,0.0402,0,0.15,blank,,0.9928,4,9.8,6.4,0.823,0.579,4.0.3a,hits/talamati/20260831/030706_p14_blob78.jpg
2026-08-31 03:09:04,2026-08-31 05:09:04,talamati,night,9,hits,495,0.0,0,0.15,blank,,0.9952,0,,,,,4.0.3a,hits/talamati/20260831/030904_p9_blob495.jpg
2026-08-31 03:17:49,2026-08-31 05:17:49,talamati,night,7,hits,56,0.0449,0,0.15,blank,,0.9826,1,2.4,1.7,0.541,0.64,4.0.3a,hits/talamati/20260831/031749_p7_blob56.jpg
2026-08-31 03:26:00,2026-08-31 05:26:00,talamati,night,10,hits,464,0.0799,0,0.15,blank,,0.8033,2,95.4,53.6,0.499,0.5,4.0.3a,hits/talamati/20260831/032600_p10_blob464.jpg
2026-08-31 03:35:11,2026-08-31 05:35:11,talamati,night,10,hits,672,0.0,0,0.15,blank,,0.9984,0,,,,,4.0.3a,hits/talamati/20260831/033511_p10_blob672.jpg
2026-08-31 03:45:15,2026-08-31 05:45:15,talamati,night,10,hits,874,0.0,0,0.15,blank,,0.9995,0,,,,,4.0.3a,hits/talamati/20260831/034515_p10_blob874.jpg
2026-08-31 04:32:15,2026-08-31 06:32:15,talamati,day,3,hits,715,0.0127,0,0.3,blank,,0.9996,1,1.4,1.7,0.445,0.636,4.0.3a,hits/talamati/20260831/043215_p3_blob715.jpg
2026-08-31 04:51:04,2026-08-31 06:51:04,talamati,day,3,hits,228,0.0112,0,0.3,blank,,1.0,2,0.9,1.2,0.258,0.393,4.0.3a,hits/talamati/20260831/045104_p3_blob228.jpg
2026-08-31 05:16:49,2026-08-31 07:16:49,talamati,day,6,hits,189,0.0287,0,0.3,blank,,0.9598,4,1.7,3.0,0.285,0.321,4.0.3a,hits/talamati/20260831/051649_p6_blob189.jpg
2026-08-31 05:43:05,2026-08-31 07:43:05,talamati,day,25,hits,359,0.5278,1,0.3,animal,,0.5278,4,1.5,3.2,0.621,0.28,4.0.3a,hits/talamati/20260831/054305_p25_blob359.jpg
2026-08-31 05:52:16,2026-08-31 07:52:16,talamati,day,25,hits,326,0.0899,0,0.3,blank,,0.8925,3,4.1,4.2,0.613,0.287,4.0.3a,hits/talamati/20260831/055216_p25_blob326.jpg
2026-08-31 06:51:13,2026-08-31 08:51:13,talamati,day,5,hits,151,0.0252,0,0.3,blank,,0.9996,4,3.9,2.1,0.478,0.671,4.0.3a,hits/talamati/20260831/065113_p5_blob151.jpg
2026-08-31 07:31:10,2026-08-31 09:31:10,talamati,day,2,hits,120,0.1347,0,0.3,blank,,0.9973,7,0.8,1.5,0.928,0.508,4.0.3a,hits/talamati/20260831/073110_p2_blob120.jpg
2026-08-31 07:36:35,2026-08-31 09:36:35,talamati,day,2,hits,114,0.1327,0,0.3,blank,,0.9995,8,1.5,1.0,0.636,0.438,4.0.3a,hits/talamati/20260831/073635_p2_blob114.jpg
2026-08-31 07:48:58,2026-08-31 09:48:58,talamati,day,0,hits,609,0.1136,0,0.3,blank,,0.9997,4,1.4,1.2,0.1,0.281,4.0.3a,hits/talamati/20260831/074858_p0_blob609.jpg
2026-08-31 18:07:00,2026-08-31 20:07:00,talamati,night,7,hits,203,0.0275,0,0.15,blank,,0.9967,3,1.7,1.4,0.389,0.263,4.0.3a,hits/talamati/20260831/180700_p7_blob203.jpg
