utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-06 04:01:13,2026-09-06 06:01:13,talamati,day,207,hits,207,0.0378,0,0.3,blank,,0.9995,1,1.6,1.8,0.284,0.311,4.0.3a,hits/talamati/20260906/040113_p207_blob207.jpg
2026-09-06 04:03:59,2026-09-06 06:03:59,talamati,day,3,hits,120,0.0,0,0.3,blank,,0.9949,1,8.4,4.4,0.331,0.363,4.0.3a,hits/talamati/20260906/040359_p3_blob120.jpg
2026-09-06 04:20:13,2026-09-06 06:20:13,talamati,day,98,hits,68,0.2066,0,0.3,blank,,0.9994,2,1.2,1.5,0.714,0.379,4.0.3a,hits/talamati/20260906/042013_p98_blob68.jpg
2026-09-06 05:38:00,2026-09-06 07:38:00,talamati,day,300,hits,79,0.1905,0,0.3,blank,,0.8908,6,4.0,4.7,0.679,0.535,4.0.3a,hits/talamati/20260906/053800_p300_blob79.jpg
2026-09-06 06:33:56,2026-09-06 08:33:56,talamati,day,98,hits,788,0.0433,0,0.3,blank,,0.9786,2,2.1,2.5,0.29,0.318,4.0.3a,hits/talamati/20260906/063356_p98_blob788.jpg
2026-09-06 06:45:05,2026-09-06 08:45:05,talamati,day,142,hits,177,0.4548,1,0.3,no cv result,no cv result,0.967,7,1.6,2.5,0.191,0.506,4.0.3a,hits/talamati/20260906/064505_p142_blob177.jpg
2026-09-06 06:58:11,2026-09-06 08:58:11,talamati,day,141,hits,69,0.3628,1,0.3,no cv result,no cv result,0.9248,5,4.8,2.5,0.85,0.3,4.0.3a,hits/talamati/20260906/065811_p141_blob69.jpg
2026-09-06 07:21:49,2026-09-06 09:21:49,talamati,day,141,hits,80,0.5019,1,0.3,blank,,0.9988,4,1.4,1.4,0.1,0.283,4.0.3a,hits/talamati/20260906/072149_p141_blob80.jpg
2026-09-06 07:23:57,2026-09-06 09:23:57,talamati,day,3,hits,124,0.0469,0,0.3,blank,,0.9993,1,1.8,1.7,0.444,0.631,4.0.3a,hits/talamati/20260906/072357_p3_blob124.jpg
2026-09-06 07:27:01,2026-09-06 09:27:01,talamati,day,300,hits,89,0.6658,1,0.3,animal,,0.6658,5,4.1,4.7,0.68,0.536,4.0.3a,hits/talamati/20260906/072701_p300_blob89.jpg
2026-09-06 07:43:59,2026-09-06 09:43:59,talamati,day,4,hits,76,0.0,0,0.3,blank,,0.9977,1,1.5,0.8,0.436,0.463,4.0.3a,hits/talamati/20260906/074359_p4_blob76.jpg
2026-09-06 07:54:56,2026-09-06 09:54:56,talamati,day,217,hits,191,0.0917,0,0.3,blank,,0.9982,4,1.6,2.0,0.343,0.358,4.0.3a,hits/talamati/20260906/075456_p217_blob191.jpg
2026-09-06 08:00:54,2026-09-06 10:00:54,talamati,day,142,hits,105,0.2652,0,0.3,no cv result,no cv result,0.9848,5,1.6,2.1,0.191,0.504,4.0.3a,hits/talamati/20260906/080054_p142_blob105.jpg
2026-09-06 08:01:07,2026-09-06 10:01:07,talamati,day,142,hits,76,0.3381,1,0.3,no cv result,no cv result,0.9727,7,1.7,2.1,0.19,0.504,4.0.3a,hits/talamati/20260906/080107_p142_blob76.jpg
2026-09-06 08:05:54,2026-09-06 10:05:54,talamati,day,306,hits,80,0.227,0,0.3,blank,,0.9909,11,1.6,2.1,0.191,0.503,4.0.3a,hits/talamati/20260906/080554_p306_blob80.jpg
2026-09-06 08:38:50,2026-09-06 10:38:50,talamati,day,300,hits,64,0.87,1,0.3,african elephant,mammalia,0.9682,11,7.7,7.9,0.04,0.472,4.0.3a,hits/talamati/20260906/083850_p300_blob64.jpg
2026-09-06 08:47:56,2026-09-06 10:47:56,talamati,day,141,hits,81,0.9243,1,0.3,african elephant,mammalia,0.9189,9,14.3,8.5,0.923,0.343,4.0.3a,hits/talamati/20260906/084756_p141_blob81.jpg
2026-09-06 08:48:58,2026-09-06 10:48:58,talamati,day,306,hits,123,0.9435,1,0.3,african elephant,mammalia,0.9349,6,15.8,10.2,0.447,0.561,4.0.3a,hits/talamati/20260906/084858_p306_blob123.jpg
2026-09-06 08:52:59,2026-09-06 10:52:59,talamati,day,300,hits,121,0.566,1,0.3,animal,,0.566,3,4.1,4.9,0.679,0.539,4.0.3a,hits/talamati/20260906/085259_p300_blob121.jpg
2026-09-06 08:53:11,2026-09-06 10:53:11,talamati,day,300,hits,111,0.3041,1,0.3,no cv result,no cv result,0.952,7,4.1,4.4,0.679,0.534,4.0.3a,hits/talamati/20260906/085311_p300_blob111.jpg
2026-09-06 09:01:56,2026-09-06 11:01:56,talamati,day,0,hits,84,0.4154,1,0.3,blank,,0.9987,5,1.4,1.4,0.1,0.283,4.0.3a,hits/talamati/20260906/090156_p0_blob84.jpg
2026-09-06 09:10:04,2026-09-06 11:10:04,talamati,day,31,hits,73,0.0,0,0.3,blank,,0.9989,1,1.6,0.8,0.436,0.462,4.0.3a,hits/talamati/20260906/091004_p31_blob73.jpg
2026-09-06 09:44:15,2026-09-06 11:44:15,talamati,day,217,hits,213,0.099,0,0.3,blank,,0.9977,3,1.0,2.1,0.878,0.424,4.0.3a,hits/talamati/20260906/094415_p217_blob213.jpg
2026-09-06 09:44:52,2026-09-06 11:44:52,talamati,day,141,hits,132,0.7591,1,0.3,bird,aves,0.7584,11,3.8,7.5,0.552,0.817,4.0.3a,hits/talamati/20260906/094452_p141_blob132.jpg
2026-09-06 09:46:12,2026-09-06 11:46:12,talamati,day,142,hits,155,0.1012,0,0.3,blank,,0.9815,6,1.7,2.3,0.19,0.507,4.0.3a,hits/talamati/20260906/094612_p142_blob155.jpg
2026-09-06 09:53:58,2026-09-06 11:53:58,talamati,day,98,hits,78,0.5557,1,0.3,animal,,0.5557,5,2.6,3.3,0.151,0.671,4.0.3a,hits/talamati/20260906/095358_p98_blob78.jpg
2026-09-06 10:34:49,2026-09-06 12:34:49,talamati,day,309,hits,622,0.0761,0,0.3,blank,,0.999,1,1.2,1.7,0.445,0.628,4.0.3a,hits/talamati/20260906/103449_p309_blob622.jpg
2026-09-06 10:36:09,2026-09-06 12:36:09,talamati,day,149,hits,123,0.4406,1,0.3,blank,,0.9992,32,3.4,2.1,0.699,0.769,4.0.3a,hits/talamati/20260906/103609_p149_blob123.jpg
2026-09-06 10:40:49,2026-09-06 12:40:49,talamati,day,212,hits,149,0.2425,0,0.3,blank,,0.9906,22,4.1,2.1,0.283,0.667,4.0.3a,hits/talamati/20260906/104049_p212_blob149.jpg
2026-09-06 10:50:50,2026-09-06 12:50:50,talamati,day,149,hits,82,0.347,1,0.3,blank,,0.9992,22,3.4,2.0,0.7,0.771,4.0.3a,hits/talamati/20260906/105050_p149_blob82.jpg
2026-09-06 13:07:58,2026-09-06 15:07:58,talamati,day,336,hits,371,0.0107,0,0.3,blank,,0.9959,1,16.6,16.2,0.192,0.227,4.0.3a,hits/talamati/20260906/130758_p336_blob371.jpg
2026-09-06 13:08:10,2026-09-06 15:08:10,talamati,day,336,hits,247,0.0,0,0.3,blank,,0.8924,0,,,,,4.0.3a,hits/talamati/20260906/130810_p336_blob247.jpg
2026-09-06 13:17:59,2026-09-06 15:17:59,talamati,day,336,hits,249,0.0,0,0.3,blank,,0.9944,0,,,,,4.0.3a,hits/talamati/20260906/131759_p336_blob249.jpg
2026-09-06 13:26:04,2026-09-06 15:26:04,talamati,day,347,hits,150,0.217,0,0.3,no cv result,no cv result,0.9242,5,4.8,3.5,0.14,0.476,4.0.3a,hits/talamati/20260906/132604_p347_blob150.jpg
2026-09-06 13:31:56,2026-09-06 15:31:56,talamati,day,336,hits,119,0.0151,0,0.3,blank,,0.9929,2,35.3,21.8,0.816,0.798,4.0.3a,hits/talamati/20260906/133156_p336_blob119.jpg
2026-09-06 13:32:08,2026-09-06 15:32:08,talamati,day,336,hits,87,0.0268,0,0.3,blank,,0.9917,3,35.3,21.3,0.816,0.803,4.0.3a,hits/talamati/20260906/133208_p336_blob87.jpg
2026-09-06 13:36:52,2026-09-06 15:36:52,talamati,day,336,hits,95,0.0243,0,0.3,blank,,0.9634,1,17.0,17.6,0.193,0.249,4.0.3a,hits/talamati/20260906/133652_p336_blob95.jpg
2026-09-06 13:38:56,2026-09-06 15:38:56,talamati,day,346,hits,205,0.6157,1,0.3,animal,,0.6157,3,4.1,4.8,0.679,0.537,4.0.3a,hits/talamati/20260906/133856_p346_blob205.jpg
2026-09-06 13:39:08,2026-09-06 15:39:08,talamati,day,346,hits,112,0.6196,1,0.3,animal,,0.6196,2,4.1,4.5,0.68,0.534,4.0.3a,hits/talamati/20260906/133908_p346_blob112.jpg
2026-09-06 13:40:08,2026-09-06 15:40:08,talamati,day,25,hits,93,0.2145,0,0.3,blank,,0.9977,3,3.0,1.9,0.159,0.717,4.0.3a,hits/talamati/20260906/134008_p25_blob93.jpg
2026-09-06 13:42:08,2026-09-06 15:42:08,talamati,day,5,hits,116,0.4014,1,0.3,blank,,0.9989,13,4.5,2.5,0.478,0.676,4.0.3a,hits/talamati/20260906/134208_p5_blob116.jpg
2026-09-06 13:46:12,2026-09-06 15:46:12,talamati,day,336,hits,94,0.0211,0,0.3,blank,,0.9763,1,1.4,2.5,0.902,0.466,4.0.3a,hits/talamati/20260906/134612_p336_blob94.jpg
2026-09-06 13:50:50,2026-09-06 15:50:50,talamati,day,336,hits,89,0.011,0,0.3,blank,,0.9989,1,1.4,2.3,0.902,0.466,4.0.3a,hits/talamati/20260906/135050_p336_blob89.jpg
2026-09-06 13:51:15,2026-09-06 15:51:15,talamati,day,336,hits,66,0.0,0,0.3,blank,,0.9912,0,,,,,4.0.3a,hits/talamati/20260906/135115_p336_blob66.jpg
2026-09-06 13:54:09,2026-09-06 15:54:09,talamati,day,306,hits,229,0.2222,0,0.3,no cv result,no cv result,0.9551,4,1.6,2.4,0.191,0.507,4.0.3a,hits/talamati/20260906/135409_p306_blob229.jpg
