utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-19 00:12:50,2026-09-19 02:12:50,talamati,night,2420,frames,414,0.0,0,0.15,blank,,0.9431,1,3.7,7.1,0.506,0.521,4.0.3a,frames/talamati/20260919/001250_p2420_blob0414_f0.41.jpg
2026-09-19 00:42:05,2026-09-19 02:42:05,talamati,night,2203,frames,132,0.0249,0,0.15,blank,,0.9061,3,13.8,24.3,0.928,0.706,4.0.3a,frames/talamati/20260919/004205_p2203_blob0132_f0.49.jpg
2026-09-19 00:57:57,2026-09-19 02:57:57,talamati,night,1491,frames,12,0.0,0,0.15,blank,,0.9953,0,,,,,4.0.3a,frames/talamati/20260919/005757_p1491_blob0012_f0.40.jpg
2026-09-19 01:07:09,2026-09-19 03:07:09,talamati,night,2046,frames,408,0.0,0,0.15,blank,,0.9976,0,,,,,4.0.3a,frames/talamati/20260919/010709_p2046_blob0408_f0.32.jpg
2026-09-19 01:27:56,2026-09-19 03:27:56,talamati,night,2276,frames,322,0.0,0,0.15,blank,,0.9979,0,,,,,4.0.3a,frames/talamati/20260919/012756_p2276_blob0322_f0.21.jpg
2026-09-19 01:46:08,2026-09-19 03:46:08,talamati,night,2066,frames,130,0.0,0,0.15,blank,,0.9975,0,,,,,4.0.3a,frames/talamati/20260919/014608_p2066_blob0130_f0.19.jpg
2026-09-19 01:57:07,2026-09-19 03:57:07,talamati,night,2276,frames,218,0.0,0,0.15,blank,,0.9975,0,,,,,4.0.3a,frames/talamati/20260919/015707_p2276_blob0218_f0.21.jpg
2026-09-19 02:22:06,2026-09-19 04:22:06,talamati,night,1483,frames,70,0.0,0,0.15,blank,,0.9942,0,,,,,4.0.3a,frames/talamati/20260919/022206_p1483_blob0070_f0.51.jpg
2026-09-19 02:30:15,2026-09-19 04:30:15,talamati,night,2046,frames,392,0.0,0,0.15,blank,,0.9967,0,,,,,4.0.3a,frames/talamati/20260919/023015_p2046_blob0392_f0.28.jpg
2026-09-19 02:53:53,2026-09-19 04:53:53,talamati,night,2280,frames,81,0.0,0,0.15,blank,,0.9964,0,,,,,4.0.3a,frames/talamati/20260919/025353_p2280_blob0081_f0.32.jpg
2026-09-19 03:06:15,2026-09-19 05:06:15,talamati,night,2417,frames,18,0.0,0,0.15,blank,,0.9935,0,,,,,4.0.3a,frames/talamati/20260919/030615_p2417_blob0018_f0.37.jpg
2026-09-19 03:24:04,2026-09-19 05:24:04,talamati,night,2266,frames,327,0.0,0,0.15,blank,,0.9918,0,,,,,4.0.3a,frames/talamati/20260919/032404_p2266_blob0327_f0.31.jpg
2026-09-19 03:38:54,2026-09-19 05:38:54,talamati,night,2293,frames,401,0.0115,0,0.15,blank,,0.9985,1,2.7,1.4,0.024,0.75,4.0.3a,frames/talamati/20260919/033854_p2293_blob0401_f0.35.jpg
2026-09-19 03:56:58,2026-09-19 05:56:58,talamati,night,2337,frames,589,0.0121,0,0.15,blank,,0.9997,1,1.0,1.0,0.562,0.495,4.0.3a,frames/talamati/20260919/035658_p2337_blob0589_f0.54.jpg
2026-09-19 04:11:51,2026-09-19 06:11:51,talamati,day,2365,hits,76,0.0321,0,0.3,blank,,0.9935,10,3.0,3.5,0.604,0.558,4.0.3a,hits/talamati/20260919/041151_p2365_blob76.jpg
2026-09-19 04:31:03,2026-09-19 06:31:03,talamati,day,2103,frames,40,0.0126,0,0.3,blank,,1.0,2,1.5,0.9,0.437,0.462,4.0.3a,frames/talamati/20260919/043103_p2103_blob0040_f0.44.jpg
2026-09-19 04:40:06,2026-09-19 06:40:06,talamati,day,2103,frames,46,0.0,0,0.3,blank,,1.0,1,1.5,0.9,0.437,0.462,4.0.3a,frames/talamati/20260919/044006_p2103_blob0046_f0.66.jpg
2026-09-19 04:57:24,2026-09-19 06:57:24,talamati,day,1869,hits,73,0.2369,0,0.3,blank,,0.9945,5,1.5,1.9,0.192,0.506,4.0.3a,hits/talamati/20260919/045724_p1869_blob73.jpg
2026-09-19 05:00:33,2026-09-19 07:00:33,talamati,day,1876,hits,104,0.0,0,0.3,blank,,0.9985,0,,,,,4.0.3a,hits/talamati/20260919/050033_p1876_blob104.jpg
2026-09-19 05:03:57,2026-09-19 07:03:57,talamati,day,2103,hits,112,0.0177,0,0.3,blank,,0.9966,4,1.6,0.8,0.437,0.465,4.0.3a,hits/talamati/20260919/050357_p2103_blob112.jpg
2026-09-19 05:11:01,2026-09-19 07:11:01,talamati,day,2004,hits,101,0.1901,0,0.3,blank,,0.98,5,1.0,1.9,0.688,0.516,4.0.3a,hits/talamati/20260919/051101_p2004_blob101.jpg
2026-09-19 05:11:14,2026-09-19 07:11:14,talamati,day,2004,hits,70,0.2242,0,0.3,blank,,0.9965,7,1.1,1.9,0.688,0.517,4.0.3a,hits/talamati/20260919/051114_p2004_blob70.jpg
2026-09-19 05:18:01,2026-09-19 07:18:01,talamati,day,2338,frames,162,0.0179,0,0.3,blank,,0.9999,3,1.8,1.8,0.672,0.56,4.0.3a,frames/talamati/20260919/051801_p2338_blob0162_f0.45.jpg
