utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-09 05:02:06,2026-09-09 07:02:06,talamati,day,612,hits,171,0.5651,1,0.3,blank,,0.9919,4,4.1,1.9,0.545,0.633,4.0.3a,hits/talamati/20260909/050206_p612_blob171.jpg
2026-09-09 05:06:58,2026-09-09 07:06:58,talamati,day,612,hits,220,0.5632,1,0.3,animal,,0.5632,4,4.1,1.9,0.545,0.634,4.0.3a,hits/talamati/20260909/050658_p612_blob220.jpg
2026-09-09 05:07:11,2026-09-09 07:07:11,talamati,day,612,hits,191,0.5296,1,0.3,animal,,0.5296,3,3.9,1.9,0.546,0.634,4.0.3a,hits/talamati/20260909/050711_p612_blob191.jpg
2026-09-09 05:10:08,2026-09-09 07:10:08,talamati,day,609,hits,102,0.1952,0,0.3,domestic cattle,mammalia,0.8031,2,19.4,16.6,0.101,0.258,4.0.3a,hits/talamati/20260909/051008_p609_blob102.jpg
2026-09-09 05:22:53,2026-09-09 07:22:53,talamati,day,618,hits,211,0.5424,1,0.3,animal,,0.5424,7,1.9,1.2,0.245,0.516,4.0.3a,hits/talamati/20260909/052253_p618_blob211.jpg
2026-09-09 05:23:05,2026-09-09 07:23:05,talamati,day,618,hits,174,0.1751,0,0.3,blank,,0.9986,6,1.1,1.7,0.938,0.513,4.0.3a,hits/talamati/20260909/052305_p618_blob174.jpg
2026-09-09 05:25:16,2026-09-09 07:25:16,talamati,day,620,hits,109,0.097,0,0.3,blank,,0.998,5,1.7,0.9,0.435,0.465,4.0.3a,hits/talamati/20260909/052516_p620_blob109.jpg
2026-09-09 05:26:06,2026-09-09 07:26:06,talamati,day,612,hits,155,0.2791,0,0.3,blank,,0.9933,4,3.3,1.9,0.543,0.634,4.0.3a,hits/talamati/20260909/052606_p612_blob155.jpg
2026-09-09 05:27:59,2026-09-09 07:27:59,talamati,day,618,hits,135,0.0943,0,0.3,blank,,0.9932,3,1.9,1.8,0.934,0.513,4.0.3a,hits/talamati/20260909/052759_p618_blob135.jpg
2026-09-09 05:28:12,2026-09-09 07:28:12,talamati,day,618,hits,101,0.0962,0,0.3,blank,,0.9931,4,1.8,1.8,0.934,0.513,4.0.3a,hits/talamati/20260909/052812_p618_blob101.jpg
